COD_ESTUDIANTE,COD_MATERIA_ACAD_MO,ESTADO_MAT_TOMADA_MO,VEZ_TOMADA_MO,NOTA1_MO,NOTA2MO,PROMEDIO_MO,DIFICULTAD_MO,T_MAT_TOMADAS,PROM_1PARCIAL,PROM_2PARCIAL,PROM_CALIFICACIONES,MAT_APROBADAS,PROM_CALIF_APROBADAS,TERMINOS_REGISTRADOS,PERDIO_CARRERA,PROM_MAT_REPROBADAS1,PROM_MAT_REPROBADAS2,PROM_MAT_REPROBADAS3,MUY_FACIL,FACIL,MODERADA,DIFICIL,MUY_DIFICIL,GPA_ULTIMO,CODIGOMATERIA,MATERIA
202305322,ARTG2026,RP,1,40,51,"5,46","6,47",4.0,79.0,81.0,"8,21",4.0,"8,21",2.0,N,,,,0,0,0,0,3,,ARTG2026,DIBUJO II
202305900,ARTG2026,AP,1,44,62,"6,27","6,47",4.0,76.0,79.0,"7,89",4.0,"7,89",2.0,N,,,,0,0,0,1,4,,ARTG2026,DIBUJO II
202307286,ARTG2026,AP,1,90,78,"8,28","6,47",4.0,88.0,89.0,"9,03",4.0,"9,03",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202300133,ARTG2026,AP,1,93,94,"9,24","6,47",5.0,79.0,84.0,"8,59",5.0,"8,59",2.0,N,,,,0,0,0,1,2,,ARTG2026,DIBUJO II
202300455,ARTG2026,AP,1,69,68,"6,89","6,47",5.0,78.0,81.0,"8,67",5.0,"8,67",2.0,N,,,,0,0,0,0,5,,ARTG2026,DIBUJO II
202302642,ARTG2026,AP,1,57,63,"6,00","6,47",4.0,75.0,80.0,"8,12",4.0,"8,12",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202302659,ARTG2026,AP,1,68,88,"8,38","6,47",4.0,74.0,90.0,"8,42",4.0,"8,42",2.0,N,,,,0,0,0,1,2,,ARTG2026,DIBUJO II
202304218,ARTG2026,RP,1,47,44,"4,68","6,47",4.0,59.0,72.0,"6,89",4.0,"6,89",2.0,N,,,,0,0,0,1,4,,ARTG2026,DIBUJO II
202304895,ARTG2026,PF,1,48,4,"1,82","6,47",4.0,64.0,79.0,"7,44",4.0,"7,44",2.0,N,,,,0,0,0,0,2,,ARTG2026,DIBUJO II
202304978,ARTG2026,AP,1,67,62,"6,58","6,47",4.0,85.0,69.0,"7,98",4.0,"7,98",2.0,N,,,,0,0,0,0,4,,ARTG2026,DIBUJO II
202306122,ARTG2026,AP,1,98,87,"9,47","6,47",4.0,87.0,89.0,"8,83",4.0,"8,83",2.0,N,,,,0,0,0,1,2,,ARTG2026,DIBUJO II
202307468,ARTG2026,AP,1,83,76,"7,84","6,47",4.0,84.0,85.0,"8,75",4.0,"8,75",2.0,N,,,,0,0,0,1,4,,ARTG2026,DIBUJO II
202307583,ARTG2026,AP,1,80,83,"8,70","6,47",4.0,86.0,90.0,"8,79",4.0,"8,79",2.0,N,,,,0,0,0,1,4,,ARTG2026,DIBUJO II
202307831,ARTG2026,AP,1,49,61,"6,10","6,47",4.0,82.0,75.0,"8,27",4.0,"8,27",2.0,N,,,,0,0,0,0,4,,ARTG2026,DIBUJO II
202001947,ARTG2026,AP,1,58,47,"7,05","6,47",24.0,67.0,61.0,"6,55",18.0,"7,26",9.0,N,"4,44","4,29",,0,0,1,0,3,,ARTG2026,DIBUJO II
202302329,ARTG2026,AP,1,63,57,"6,12","6,47",5.0,66.0,70.0,"7,41",4.0,"7,95",2.0,N,"5,27",,,0,0,0,1,4,,ARTG2026,DIBUJO II
202305363,ARTG2026,AP,1,62,57,"6,56","6,47",4.0,74.0,67.0,"7,33",4.0,"7,33",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202305561,ARTG2026,AP,1,69,56,"6,77","6,47",4.0,77.0,75.0,"8,11",4.0,"8,11",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202306296,ARTG2026,AP,1,71,54,"6,23","6,47",5.0,68.0,73.0,"7,55",4.0,"7,95",2.0,N,"5,95",,,0,0,0,0,4,,ARTG2026,DIBUJO II
202307518,ARTG2026,AP,1,80,67,"7,33","6,47",4.0,74.0,75.0,"7,76",3.0,"8,45",2.0,N,"5,68",,,0,0,0,1,4,,ARTG2026,DIBUJO II
202308839,ARTG2026,AP,1,86,88,"9,09","6,47",4.0,81.0,83.0,"8,57",4.0,"8,57",2.0,N,,,,0,0,0,1,4,,ARTG2026,DIBUJO II
202211603,ARTG2026,AP,1,69,74,"7,40","6,47",8.0,73.0,73.0,"7,40",7.0,"7,94",3.0,N,"3,64",,,0,0,0,0,4,,ARTG2026,DIBUJO II
202300687,ARTG2026,AP,1,88,75,"8,13","6,47",5.0,84.0,83.0,"8,63",5.0,"8,63",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202302105,ARTG2026,AP,1,81,68,"7,61","6,47",4.0,76.0,74.0,"7,95",4.0,"7,95",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202302295,ARTG2026,AP,1,67,70,"7,34","6,47",4.0,75.0,79.0,"8,06",4.0,"8,06",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202305082,ARTG2026,AP,1,65,65,"6,65","6,47",4.0,66.0,72.0,"7,39",4.0,"7,39",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202305306,ARTG2026,AP,1,89,90,"8,66","6,47",6.0,80.0,83.0,"8,53",6.0,"8,53",2.0,N,,,,0,0,0,0,4,,ARTG2026,DIBUJO II
202305470,ARTG2026,AP,1,80,71,"7,17","6,47",4.0,78.0,75.0,"8,11",4.0,"8,11",2.0,N,,,,0,0,0,1,4,,ARTG2026,DIBUJO II
202307260,ARTG2026,AP,1,43,14,"7,05","6,47",5.0,77.0,59.0,"6,90",4.0,"7,76",2.0,N,"3,46",,,0,0,0,1,3,,ARTG2026,DIBUJO II
202307500,ARTG2026,AP,1,80,77,"7,26","6,47",4.0,75.0,84.0,"8,30",4.0,"8,30",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202307856,ARTG2026,AP,1,83,77,"7,79","6,47",4.0,82.0,85.0,"8,71",4.0,"8,71",2.0,N,,,,0,0,0,0,6,,ARTG2026,DIBUJO II
202300646,ARTG2026,AP,1,83,90,"8,60","6,47",5.0,83.0,81.0,"8,50",5.0,"8,50",2.0,N,,,,0,0,0,1,2,,ARTG2026,DIBUJO II
202301404,ARTG2026,AP,1,68,64,"6,33","6,47",5.0,71.0,73.0,"7,55",5.0,"7,55",2.0,N,,,,0,0,0,0,4,,ARTG2026,DIBUJO II
202304499,ARTG2026,AP,1,89,77,"8,48","6,47",4.0,78.0,86.0,"8,55",4.0,"8,55",2.0,N,,,,0,0,0,1,4,,ARTG2026,DIBUJO II
202305660,ARTG2026,AP,1,71,63,"6,52","6,47",4.0,75.0,80.0,"8,15",4.0,"8,15",2.0,N,,,,0,0,0,1,4,,ARTG2026,DIBUJO II
202305934,ARTG2026,AP,1,67,60,"6,15","6,47",4.0,69.0,68.0,"6,95",4.0,"6,95",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202306783,ARTG2026,AP,1,88,82,"7,78","6,47",4.0,95.0,96.0,"9,64",4.0,"9,64",2.0,N,,,,0,0,0,0,6,,ARTG2026,DIBUJO II
202301008,ARTG2026,AP,1,77,60,"6,65","6,47",4.0,74.0,80.0,"8,10",4.0,"8,10",2.0,S,,,,0,0,0,0,3,,ARTG2026,DIBUJO II
202304465,ARTG2026,AP,1,59,60,"6,56","6,47",5.0,80.0,73.0,"8,26",5.0,"8,26",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202306874,ARTG2026,AP,1,77,64,"6,79","6,47",4.0,82.0,79.0,"8,36",4.0,"8,36",2.0,N,,,,0,0,0,0,6,,ARTG2026,DIBUJO II
202307708,ARTG2026,AP,1,84,69,"7,90","6,47",5.0,71.0,77.0,"7,98",5.0,"7,98",2.0,N,,,,0,0,0,1,4,,ARTG2026,DIBUJO II
202308300,ARTG2026,AP,1,87,77,"8,08","6,47",4.0,90.0,88.0,"9,08",4.0,"9,08",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202308326,ARTG2026,AP,1,73,78,"8,28","6,47",4.0,87.0,90.0,"8,79",4.0,"8,79",2.0,N,,,,0,0,0,1,2,,ARTG2026,DIBUJO II
202300661,ARTG2026,AP,1,89,94,"9,25","6,47",5.0,85.0,88.0,"8,95",5.0,"8,95",2.0,N,,,,0,0,0,1,4,,ARTG2026,DIBUJO II
202306346,ARTG2026,AP,1,52,63,"6,12","6,47",4.0,71.0,72.0,"7,60",4.0,"7,60",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202306700,ARTG2026,RP,1,43,0,"1,50","6,47",4.0,52.0,75.0,"6,90",4.0,"6,90",2.0,S,,,,0,0,0,1,4,,ARTG2026,DIBUJO II
202307138,ARTG2026,AP,1,71,83,"8,24","6,47",4.0,80.0,81.0,"8,57",4.0,"8,57",2.0,N,,,,0,0,0,1,4,,ARTG2026,DIBUJO II
202308110,ARTG2026,AP,1,72,50,"6,10","6,47",4.0,78.0,66.0,"7,16",4.0,"7,16",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202308557,ARTG2026,AP,1,66,59,"6,77","6,47",4.0,79.0,78.0,"8,30",4.0,"8,30",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202309522,ARTG2026,AP,1,38,66,"6,49","6,47",5.0,68.0,70.0,"7,36",4.0,"7,75",2.0,N,"5,78",,,0,0,0,1,4,,ARTG2026,DIBUJO II
202111951,ARTG2026,RP,1,40,34,"4,09","6,47",20.0,83.0,73.0,"7,89",18.0,"8,55",6.0,N,"2,01",,,0,0,0,0,4,,ARTG2026,DIBUJO II
202215778,ARTG2026,AP,1,84,86,"8,56","6,47",4.0,70.0,82.0,"8,11",3.0,"8,87",2.0,N,"5,81",,,0,0,0,1,4,,ARTG2026,DIBUJO II
202300406,ARTG2026,AP,1,64,74,"7,08","6,47",4.0,85.0,58.0,"8,13",4.0,"8,13",2.0,N,,,,0,0,0,1,2,,ARTG2026,DIBUJO II
202304549,ARTG2026,AP,1,85,91,"8,86","6,47",5.0,83.0,88.0,"8,78",5.0,"8,78",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202307146,ARTG2026,RP,1,46,40,"3,01","6,47",6.0,78.0,76.0,"7,65",6.0,"7,65",2.0,N,,,,0,0,0,0,4,,ARTG2026,DIBUJO II
202307310,ARTG2026,AP,1,87,84,"8,56","6,47",4.0,84.0,83.0,"8,57",4.0,"8,57",2.0,N,,,,0,0,0,1,3,,ARTG2026,DIBUJO II
202307617,ARTG2026,AP,1,55,56,"6,61","6,47",5.0,75.0,79.0,"7,70",5.0,"7,70",2.0,N,,,,0,0,0,1,4,,ARTG2026,DIBUJO II
201610110,ARTG2028,AP,1,70,69,"6,95","7,11",29.0,63.0,58.0,"6,50",19.0,"7,40",7.0,S,"5,03","4,52","4,27",0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
201900172,ARTG2028,AP,1,62,67,"6,45","7,11",28.0,67.0,59.0,"6,83",21.0,"7,63",9.0,S,"4,00","5,69","3,65",0,0,0,0,4,,ARTG2028,HISTORIA DEL ARTE
202001319,ARTG2028,AP,1,65,57,"6,10","7,11",24.0,71.0,68.0,"7,41",18.0,"8,26",7.0,S,"4,77","4,95","4,98",0,0,0,0,4,,ARTG2028,HISTORIA DEL ARTE
202005773,ARTG2028,AP,1,56,73,"6,45","7,11",21.0,52.0,44.0,"5,22",11.0,"7,89",6.0,S,"3,29","1,07","0,52",0,0,0,0,3,,ARTG2028,HISTORIA DEL ARTE
202012258,ARTG2028,AP,1,60,20,"6,55","7,11",20.0,63.0,56.0,"6,46",13.0,"7,51",6.0,S,"4,50","3,86","5,89",0,0,0,0,4,,ARTG2028,HISTORIA DEL ARTE
201910643,ARTG2028,AP,1,72,70,"7,10","7,11",38.0,70.0,69.0,"7,22",34.0,"7,63",9.0,N,"4,23",,,0,0,0,0,3,,ARTG2028,HISTORIA DEL ARTE
202301263,ARTG2028,AP,1,75,77,"7,60","7,11",4.0,73.0,82.0,"8,01",4.0,"8,01",2.0,N,,,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202302576,ARTG2028,AP,1,69,65,"6,70","7,11",4.0,75.0,77.0,"8,07",4.0,"8,07",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202302600,ARTG2028,AP,1,70,73,"7,15","7,11",4.0,78.0,78.0,"8,26",4.0,"8,26",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202302626,ARTG2028,AP,1,67,68,"6,75","7,11",4.0,75.0,71.0,"7,85",4.0,"7,85",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202304473,ARTG2028,AP,1,73,82,"7,75","7,11",5.0,79.0,71.0,"8,16",5.0,"8,16",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202304655,ARTG2028,AP,1,77,90,"8,35","7,11",4.0,79.0,87.0,"8,61",4.0,"8,61",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202305025,ARTG2028,AP,1,68,69,"6,85","7,11",4.0,92.0,89.0,"9,17",4.0,"9,17",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202307195,ARTG2028,AP,1,79,68,"7,35","7,11",4.0,88.0,85.0,"8,82",4.0,"8,82",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202308250,ARTG2028,AP,1,87,70,"7,85","7,11",4.0,76.0,82.0,"7,93",4.0,"7,93",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
201905882,ARTG2028,AP,1,63,65,"6,40","7,11",24.0,71.0,61.0,"6,79",17.0,"7,47",6.0,N,"4,99","5,94",,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202300612,ARTG2028,AP,1,79,83,"8,10","7,11",4.0,80.0,82.0,"8,45",4.0,"8,45",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202302618,ARTG2028,RP,1,46,67,"5,65","7,11",5.0,70.0,63.0,"7,33",5.0,"7,33",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202305017,ARTG2028,AP,1,68,78,"7,30","7,11",4.0,83.0,78.0,"8,22",4.0,"8,22",2.0,N,,,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202306551,ARTG2028,AP,1,66,89,"7,75","7,11",4.0,85.0,81.0,"8,48",4.0,"8,48",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202306973,ARTG2028,AP,1,97,93,"9,50","7,11",4.0,87.0,87.0,"9,03",4.0,"9,03",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202307039,ARTG2028,AP,1,91,96,"9,35","7,11",4.0,87.0,80.0,"8,71",4.0,"8,71",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202307492,ARTG2028,AP,1,86,82,"8,40","7,11",4.0,82.0,78.0,"8,33",4.0,"8,33",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202307609,ARTG2028,AP,1,78,90,"8,40","7,11",4.0,88.0,80.0,"8,70",4.0,"8,70",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202309308,ARTG2028,AP,1,69,78,"7,35","7,11",4.0,76.0,74.0,"7,86",3.0,"8,65",2.0,N,"5,51",,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202350013,ARTG2028,AP,1,63,86,"7,45","7,11",4.0,72.0,69.0,"7,47",3.0,"8,27",2.0,N,"5,09",,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202107025,ARTG2028,AP,2,50,67,"7,65","7,11",14.0,61.0,67.0,"6,73",10.0,"7,75",5.0,N,"5,29",,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202203386,ARTG2028,AP,2,64,58,"6,10","7,11",14.0,67.0,62.0,"6,80",11.0,"7,53",4.0,N,"4,12",,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202301222,ARTG2028,AP,1,70,81,"7,55","7,11",4.0,70.0,80.0,"8,08",4.0,"8,08",2.0,N,,,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202307377,ARTG2028,AP,1,64,77,"7,05","7,11",5.0,84.0,71.0,"8,11",5.0,"8,11",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202307724,ARTG2028,AP,1,95,88,"9,15","7,11",4.0,91.0,90.0,"9,17",4.0,"9,17",2.0,N,,,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202308805,ARTG2028,AP,1,88,89,"8,85","7,11",5.0,84.0,88.0,"8,87",5.0,"8,87",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202300083,ARTG2028,AP,1,93,94,"9,35","7,11",4.0,84.0,81.0,"8,51",4.0,"8,51",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202302139,ARTG2028,AP,1,63,57,"6,00","7,11",4.0,76.0,81.0,"8,29",4.0,"8,29",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202302592,ARTG2028,AP,1,81,92,"8,65","7,11",4.0,75.0,73.0,"7,63",4.0,"7,63",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202304598,ARTG2028,RP,1,41,22,"5,30","7,11",4.0,61.0,57.0,"6,36",3.0,"6,96",2.0,S,"4,56",,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202300075,ARTG2028,RP,1,60,56,"5,80","7,11",5.0,78.0,71.0,"7,87",5.0,"7,87",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202300208,ARTG2028,AP,1,90,82,"8,60","7,11",4.0,89.0,87.0,"9,05",4.0,"9,05",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202302246,ARTG2028,AP,1,81,85,"8,30","7,11",5.0,85.0,84.0,"8,76",5.0,"8,76",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202305348,ARTG2028,RP,1,38,31,"3,45","7,11",4.0,58.0,56.0,"5,41",2.0,"6,80",2.0,N,"4,01",,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202305603,ARTG2028,AP,1,68,54,"6,10","7,11",4.0,65.0,73.0,"7,45",4.0,"7,45",2.0,S,,,,0,0,0,0,4,,ARTG2028,HISTORIA DEL ARTE
202306627,ARTG2028,AP,1,74,87,"8,05","7,11",4.0,92.0,86.0,"9,14",4.0,"9,14",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202308136,ARTG2028,AP,1,78,69,"7,35","7,11",4.0,88.0,89.0,"8,94",4.0,"8,94",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202308342,ARTG2028,AP,1,62,68,"6,50","7,11",5.0,64.0,69.0,"7,29",5.0,"7,29",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202308201,ARTG2028,AP,1,76,75,"7,55","7,11",4.0,88.0,86.0,"8,91",4.0,"8,91",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202003372,ARTG2028,AP,2,59,79,"6,90","7,11",27.0,65.0,51.0,"6,16",17.0,"7,75",7.0,N,"3,47",,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202203642,ARTG2028,AP,2,61,46,"6,65","7,11",13.0,59.0,58.0,"6,46",9.0,"7,07",4.0,S,"5,16","4,96",,0,0,0,0,3,,ARTG2028,HISTORIA DEL ARTE
202300166,ARTG2028,AP,1,91,89,"9,00","7,11",6.0,87.0,85.0,"8,82",6.0,"8,82",2.0,N,,,,0,0,0,0,4,,ARTG2028,HISTORIA DEL ARTE
202304747,ARTG2028,AP,1,59,65,"6,20","7,11",4.0,74.0,75.0,"8,03",4.0,"8,03",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202305140,ARTG2028,AP,1,65,64,"6,45","7,11",4.0,74.0,73.0,"7,80",4.0,"7,80",2.0,N,,,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202307930,ARTG2028,AP,1,83,64,"7,35","7,11",4.0,77.0,82.0,"8,47",4.0,"8,47",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202005559,ARTG2028,AP,1,77,79,"7,80","7,11",32.0,65.0,51.0,"6,10",24.0,"7,56",10.0,N,"1,27",,,0,0,0,0,4,,ARTG2028,HISTORIA DEL ARTE
202100749,ARTG2028,AP,1,58,67,"6,25","7,11",20.0,72.0,62.0,"7,10",17.0,"7,66",7.0,N,"2,94","5,98",,0,0,0,0,3,,ARTG2028,HISTORIA DEL ARTE
202104907,ARTG2028,AP,1,72,75,"7,35","7,11",25.0,70.0,70.0,"7,50",22.0,"7,91",6.0,N,"4,50",,,0,0,0,0,4,,ARTG2028,HISTORIA DEL ARTE
202204764,ARTG2028,AP,1,52,60,"6,60","7,11",11.0,53.0,56.0,"6,18",7.0,"6,81",4.0,N,"5,01","5,25",,0,0,0,0,3,,ARTG2028,HISTORIA DEL ARTE
202302584,ARTG2028,AP,1,61,76,"6,85","7,11",4.0,65.0,64.0,"7,13",4.0,"7,13",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202304333,ARTG2028,AP,1,71,90,"8,05","7,11",5.0,86.0,91.0,"8,99",5.0,"8,99",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202305595,ARTG2028,AP,1,63,48,"6,10","7,11",4.0,51.0,70.0,"6,44",3.0,"6,95",2.0,N,"4,91",,,0,0,0,2,1,,ARTG2028,HISTORIA DEL ARTE
202306650,ARTG2028,AP,1,45,69,"7,85","7,11",4.0,76.0,75.0,"7,92",4.0,"7,92",2.0,N,,,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202309472,ARTG2028,RP,1,43,46,"4,45","7,11",4.0,72.0,69.0,"7,49",4.0,"7,49",2.0,S,,,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202300059,ARTG2028,AP,1,91,81,"8,60","7,11",4.0,86.0,90.0,"8,99",4.0,"8,99",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202300190,ARTG2028,AP,1,63,60,"6,15","7,11",4.0,63.0,65.0,"6,90",3.0,"7,32",2.0,S,"5,64",,,0,0,0,0,3,,ARTG2028,HISTORIA DEL ARTE
202304200,ARTG2028,AP,1,64,66,"6,50","7,11",4.0,77.0,85.0,"8,23",4.0,"8,23",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202304614,ARTG2028,AP,1,73,76,"7,45","7,11",4.0,75.0,77.0,"8,04",4.0,"8,04",2.0,N,,,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202304689,ARTG2028,RP,1,61,57,"5,90","7,11",5.0,82.0,60.0,"7,86",5.0,"7,86",2.0,N,,,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202305322,ARTG2028,AP,1,58,81,"6,95","7,11",4.0,79.0,81.0,"8,21",4.0,"8,21",2.0,N,,,,0,0,0,0,3,,ARTG2028,HISTORIA DEL ARTE
202305900,ARTG2028,AP,1,63,76,"6,95","7,11",4.0,76.0,79.0,"7,89",4.0,"7,89",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202307286,ARTG2028,AP,1,93,80,"8,65","7,11",4.0,88.0,89.0,"9,03",4.0,"9,03",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202300133,ARTG2028,AP,1,84,85,"8,45","7,11",5.0,79.0,84.0,"8,59",5.0,"8,59",2.0,N,,,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202302642,ARTG2028,AP,1,65,67,"6,60","7,11",4.0,75.0,80.0,"8,12",4.0,"8,12",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202302659,ARTG2028,AP,1,70,80,"7,50","7,11",4.0,74.0,90.0,"8,42",4.0,"8,42",2.0,N,,,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202304218,ARTG2028,RP,1,45,64,"5,45","7,11",4.0,59.0,72.0,"6,89",4.0,"6,89",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202304895,ARTG2028,RP,1,0,0,"0,00","7,11",4.0,64.0,79.0,"7,44",4.0,"7,44",2.0,N,,,,0,0,0,0,2,,ARTG2028,HISTORIA DEL ARTE
202304978,ARTG2028,AP,1,47,72,"7,20","7,11",4.0,85.0,69.0,"7,98",4.0,"7,98",2.0,N,,,,0,0,0,0,4,,ARTG2028,HISTORIA DEL ARTE
202306122,ARTG2028,AP,1,82,84,"8,30","7,11",4.0,87.0,89.0,"8,83",4.0,"8,83",2.0,N,,,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
202307468,ARTG2028,AP,1,69,72,"7,05","7,11",4.0,84.0,85.0,"8,75",4.0,"8,75",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202307583,ARTG2028,AP,1,76,94,"8,50","7,11",4.0,86.0,90.0,"8,79",4.0,"8,79",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
201902004,ARTG2028,RP,2,52,36,"4,40","7,11",24.0,47.0,45.0,"5,27",15.0,"7,19",7.0,N,"2,39","0,48",,0,0,1,0,2,,ARTG2028,HISTORIA DEL ARTE
202301065,ARTG2028,RP,1,58,43,"5,15","7,11",4.0,68.0,61.0,"6,92",3.0,"7,80",2.0,S,"4,26",,,0,0,0,2,3,,ARTG2028,HISTORIA DEL ARTE
202302329,ARTG2028,RP,1,59,60,"5,95","7,11",5.0,66.0,70.0,"7,41",4.0,"7,95",2.0,N,"5,27",,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202305363,ARTG2028,AP,1,50,58,"6,15","7,11",4.0,74.0,67.0,"7,33",4.0,"7,33",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202305561,ARTG2028,AP,1,62,83,"7,25","7,11",4.0,77.0,75.0,"8,11",4.0,"8,11",2.0,N,,,,0,0,0,1,3,,ARTG2028,HISTORIA DEL ARTE
202306296,ARTG2028,AP,1,66,59,"6,25","7,11",5.0,68.0,73.0,"7,55",4.0,"7,95",2.0,N,"5,95",,,0,0,0,0,4,,ARTG2028,HISTORIA DEL ARTE
202307518,ARTG2028,AP,1,70,70,"7,00","7,11",4.0,74.0,75.0,"7,76",3.0,"8,45",2.0,N,"5,68",,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
202308839,ARTG2028,AP,1,79,89,"8,40","7,11",4.0,81.0,83.0,"8,57",4.0,"8,57",2.0,N,,,,0,0,0,1,4,,ARTG2028,HISTORIA DEL ARTE
201800240,ARTG2028,AP,1,60,53,"6,60","7,11",36.0,61.0,55.0,"6,21",29.0,"6,92",9.0,N,"3,26",,,0,0,0,1,2,,ARTG2028,HISTORIA DEL ARTE
