COD_ESTUDIANTE,COD_MATERIA_ACAD_MO,ESTADO_MAT_TOMADA_MO,VEZ_TOMADA_MO,NOTA1_MO,NOTA2MO,PROMEDIO_MO,DIFICULTAD_MO,T_MAT_TOMADAS,PROM_1PARCIAL,PROM_2PARCIAL,PROM_CALIFICACIONES,MAT_APROBADAS,PROM_CALIF_APROBADAS,TERMINOS_REGISTRADOS,PERDIO_CARRERA,PROM_MAT_REPROBADAS1,PROM_MAT_REPROBADAS2,PROM_MAT_REPROBADAS3,MUY_FACIL,FACIL,MODERADA,DIFICIL,MUY_DIFICIL,GPA_ULTIMO
201912953,ADSG1026,AP,1,83,93,"8,80","7,19",27.0,70.0,66.0,"7,34",26.0,"7,41",7.0,N,"5,36",,,0,0,1,1,2,
201914397,ADSG1026,AP,1,73,55,"6,40","7,19",29.0,69.0,61.0,"7,01",27.0,"7,11",7.0,N,"5,60",,,0,0,0,3,2,
202009072,ADSG1026,AP,1,73,91,"8,20","7,19",23.0,73.0,71.0,"7,51",20.0,"7,87",6.0,N,"5,12",,,0,0,0,1,4,
201807070,ADSG1026,AP,1,67,77,"7,20","7,19",42.0,80.0,78.0,"8,01",42.0,"8,01",10.0,N,,,,0,0,0,2,0,
201812203,ADSG1026,AP,1,69,82,"7,55","7,19",42.0,80.0,78.0,"8,08",42.0,"8,08",9.0,N,,,,0,0,0,1,1,
201904364,ADSG1026,AP,1,90,96,"9,30","7,19",35.0,78.0,76.0,"8,06",35.0,"8,06",8.0,N,,,,0,0,0,4,1,
201916681,ADSG1026,AP,1,87,87,"8,70","7,19",29.0,88.0,86.0,"8,85",29.0,"8,85",7.0,N,,,,0,0,2,3,1,
201917192,ADSG1026,AP,1,94,97,"9,55","7,19",27.0,77.0,77.0,"7,99",27.0,"7,99",7.0,N,,,,0,0,2,2,1,
202004693,ADSG1026,AP,1,92,92,"9,20","7,19",24.0,82.0,77.0,"8,37",24.0,"8,37",6.0,N,,,,0,0,1,2,2,
202005195,ADSG1026,AP,1,83,85,"8,40","7,19",28.0,78.0,74.0,"8,04",28.0,"8,04",8.0,N,,,,0,0,0,3,2,
201917366,ADSG1026,AP,1,78,84,"8,10","7,19",22.0,79.0,70.0,"7,71",21.0,"7,93",6.0,N,"3,05",,,0,0,0,2,1,
202003927,ADSG1026,AP,1,71,74,"7,25","7,19",23.0,81.0,70.0,"7,80",22.0,"8,00",6.0,N,"3,36",,,0,0,0,3,2,
202004958,ADSG1026,AP,1,87,67,"7,70","7,19",26.0,73.0,71.0,"7,56",24.0,"7,85",7.0,N,"4,12",,,0,0,0,1,3,
202008249,ADSG1026,AP,1,74,84,"7,90","7,19",23.0,77.0,75.0,"8,06",22.0,"8,26",6.0,N,"3,61",,,0,0,0,1,3,
202006144,ADSG1026,AP,1,96,96,"9,60","7,19",21.0,78.0,73.0,"7,90",21.0,"7,90",6.0,N,,,,0,0,1,1,3,
202006987,ADSG1026,AP,1,98,92,"9,50","7,19",23.0,80.0,81.0,"8,43",23.0,"8,43",6.0,N,,,,0,1,0,2,2,
202008660,ADSG1026,AP,1,87,88,"8,75","7,19",26.0,79.0,81.0,"8,44",26.0,"8,44",6.0,N,,,,0,0,0,2,3,
202012126,ADSG1026,AP,1,89,90,"8,95","7,19",21.0,85.0,82.0,"8,55",21.0,"8,55",5.0,N,,,,0,0,0,2,3,
201604717,ADSG1026,AP,1,91,89,"9,00","7,19",46.0,69.0,64.0,"7,16",36.0,"8,04",14.0,N,"3,54","5,87",,0,1,0,2,1,
201703311,ADSG1026,AP,1,40,80,"6,00","7,19",44.0,54.0,52.0,"5,90",31.0,"7,07",12.0,N,"3,26","3,47",,0,0,0,3,1,
201801552,ADSG1026,RP,1,30,0,"1,50","7,19",43.0,64.0,46.0,"5,74",26.0,"7,31",11.0,N,"3,43","3,77",,0,0,0,1,3,
201905650,ADSG1026,RP,1,62,0,"5,30","7,19",33.0,62.0,55.0,"6,17",21.0,"7,17",8.0,N,"4,45","4,32",,0,0,0,2,1,
201914629,ADSG1026,AP,1,89,88,"8,85","7,19",30.0,71.0,66.0,"7,25",25.0,"7,83",9.0,N,"4,01","5,69",,0,0,0,2,3,
201911807,ADSG1026,AP,1,88,89,"8,85","7,19",33.0,78.0,72.0,"7,91",33.0,"7,91",9.0,N,,,,0,0,0,2,2,
201912375,ADSG1026,AP,1,68,81,"7,45","7,19",30.0,77.0,80.0,"8,07",30.0,"8,07",7.0,N,,,,0,0,0,2,2,
201914926,ADSG1026,AP,1,88,88,"8,80","7,19",29.0,82.0,80.0,"8,32",29.0,"8,32",7.0,N,,,,0,0,1,2,3,
202001848,ADSG1026,AP,1,78,81,"7,95","7,19",26.0,81.0,81.0,"8,36",26.0,"8,36",8.0,N,,,,0,0,2,1,2,
202002440,ADSG1026,AP,1,85,69,"7,70","7,19",28.0,80.0,74.0,"7,94",28.0,"7,94",8.0,N,,,,0,0,3,1,2,
202002499,ADSG1026,AP,1,95,88,"9,15","7,19",24.0,79.0,79.0,"8,14",24.0,"8,14",6.0,N,,,,0,0,0,2,3,
202003356,ADSG1026,AP,1,83,87,"8,50","7,19",32.0,88.0,87.0,"8,98",32.0,"8,98",7.0,N,,,,0,1,1,1,2,
201802345,ADSG1026,AP,1,85,85,"8,50","7,19",36.0,69.0,69.0,"7,30",33.0,"7,47",9.0,N,"5,36",,,0,0,1,2,1,
201809241,ADSG1026,AP,1,93,90,"9,15","7,19",38.0,65.0,65.0,"7,00",33.0,"7,34",10.0,N,"4,74",,,0,0,1,2,1,
201812815,ADSG1026,AP,1,95,48,"8,10","7,19",38.0,66.0,69.0,"7,30",34.0,"7,68",10.0,N,"4,08",,,0,0,1,3,0,
201902103,ADSG1026,AP,1,95,89,"9,20","7,19",28.0,69.0,60.0,"6,93",23.0,"7,32",8.0,N,"5,13",,,0,0,0,2,2,
201904059,ADSG1026,AP,1,96,98,"9,70","7,19",25.0,70.0,70.0,"7,47",23.0,"7,77",7.0,N,"4,10",,,0,0,1,2,2,
201906955,ADSG1026,AP,1,93,90,"9,15","7,19",30.0,79.0,78.0,"8,07",28.0,"8,26",8.0,N,"5,41",,,0,0,0,2,2,
201907409,ADSG1026,AP,1,89,93,"9,10","7,19",29.0,66.0,70.0,"7,13",25.0,"7,56",8.0,N,"4,46",,,0,0,0,1,2,
201909553,ADSG1026,AP,1,98,94,"9,60","7,19",33.0,80.0,80.0,"8,14",32.0,"8,24",8.0,N,"4,98",,,0,0,0,4,0,
201914116,ADSG1026,AP,1,86,86,"8,60","7,19",35.0,76.0,72.0,"7,78",34.0,"7,90",8.0,N,"3,64",,,0,0,0,3,2,
201914579,ADSG1026,AP,1,95,99,"9,70","7,19",28.0,76.0,75.0,"7,80",26.0,"8,00",7.0,N,"5,16",,,0,1,0,2,2,
201914918,ADSG1026,AP,1,97,84,"9,80","7,19",28.0,87.0,83.0,"8,68",28.0,"8,68",8.0,N,,,,0,0,1,2,2,
201806890,ADSG1026,AP,1,82,84,"8,30","7,19",40.0,66.0,66.0,"7,08",38.0,"7,21",10.0,N,"4,51",,,0,0,1,3,0,
201813656,ADSG1026,AP,1,75,87,"8,10","7,19",31.0,58.0,58.0,"6,44",22.0,"7,12",11.0,N,"4,78",,,0,0,0,1,3,
201900545,ADSG1026,AP,1,85,48,"6,65","7,19",29.0,62.0,65.0,"6,81",26.0,"7,17",8.0,N,"3,74",,,0,0,0,2,2,
201901741,ADSG1026,AP,1,97,97,"9,70","7,19",36.0,67.0,67.0,"7,16",31.0,"7,64",8.0,N,"4,21",,,0,0,0,1,3,
201902426,ADSG1026,AP,1,66,87,"7,65","7,19",43.0,73.0,75.0,"7,70",41.0,"7,86",10.0,N,"4,42",,,0,0,0,1,1,
201903507,ADSG1026,AP,1,92,77,"8,45","7,19",31.0,64.0,68.0,"6,97",27.0,"7,30",8.0,N,"4,75",,,0,0,0,1,2,
201904455,ADSG1026,AP,1,93,71,"8,20","7,19",32.0,74.0,71.0,"7,56",29.0,"7,96",9.0,N,"4,94",,,0,0,1,1,2,
201906930,ADSG1026,AP,1,86,91,"8,85","7,19",35.0,69.0,65.0,"7,15",31.0,"7,38",9.0,N,"5,35",,,0,0,1,1,3,
201907961,ADSG1026,AP,1,68,92,"8,00","7,19",30.0,74.0,67.0,"7,36",29.0,"7,53",8.0,N,"2,39",,,0,1,2,2,1,
201909074,ADSG1026,AP,1,99,96,"9,75","7,19",31.0,77.0,74.0,"7,84",29.0,"8,01",8.0,N,"5,36",,,0,0,0,3,2,
201909819,ADSG1026,AP,1,78,79,"7,85","7,19",28.0,70.0,67.0,"7,21",26.0,"7,40",8.0,N,"4,76",,,0,0,0,1,4,
201910098,ADSG1026,AP,1,89,77,"8,30","7,19",33.0,72.0,69.0,"7,35",28.0,"7,73",8.0,N,"5,20",,,0,0,0,3,1,
201912334,ADSG1026,AP,1,90,94,"9,20","7,19",28.0,73.0,70.0,"7,45",27.0,"7,51",8.0,N,"5,75",,,0,0,0,4,1,
201912912,ADSG1026,AP,1,87,90,"8,85","7,19",27.0,79.0,73.0,"7,99",26.0,"8,20",8.0,N,"2,61",,,0,0,0,2,2,
201914041,ADSG1026,AP,1,98,97,"9,75","7,19",32.0,74.0,69.0,"7,64",30.0,"7,77",9.0,N,"5,58",,,0,0,0,3,2,
201916327,ADSG1026,AP,1,87,89,"8,80","7,19",31.0,71.0,68.0,"7,40",28.0,"7,62",7.0,N,"5,34",,,0,0,1,2,3,
201916376,ADSG1026,AP,1,82,87,"8,45","7,19",36.0,70.0,69.0,"7,41",29.0,"7,96",9.0,N,"5,15",,,0,0,1,2,3,
201916426,ADSG1026,AP,1,70,69,"6,95","7,19",25.0,75.0,68.0,"7,50",24.0,"7,63",7.0,N,"4,33",,,0,0,0,2,3,
201512339,ADSG1026,AP,1,83,82,"8,25","7,19",41.0,52.0,53.0,"6,10",24.0,"7,07",13.0,N,"4,71","5,21",,0,0,0,2,1,
201702859,ADSG1026,AP,1,90,87,"8,85","7,19",40.0,57.0,54.0,"6,17",27.0,"7,11",11.0,N,"4,29","5,86",,0,0,0,1,2,
201712312,ADSG1026,RP,1,0,0,"0,00","7,19",36.0,61.0,62.0,"6,66",29.0,"7,23",10.0,N,"4,38","3,70",,0,0,0,2,1,
201804093,ADSG1026,AP,1,94,36,"7,45","7,19",47.0,69.0,65.0,"7,01",41.0,"7,31",10.0,N,"4,82","5,68",,0,0,0,1,3,
201808599,ADSG1026,AP,1,60,60,"6,00","7,19",31.0,65.0,58.0,"6,39",23.0,"7,37",9.0,N,"3,73","3,02",,0,0,0,3,1,
202003513,ADSG1026,AP,1,83,79,"8,10","7,19",26.0,77.0,76.0,"8,07",25.0,"8,23",6.0,N,"3,97",,,0,0,1,2,2,
202003638,ADSG1026,AP,1,76,98,"8,70","7,19",21.0,73.0,69.0,"7,60",19.0,"7,80",6.0,N,"5,66",,,0,0,0,1,3,
202004339,ADSG1026,AP,1,52,71,"6,70","7,19",22.0,70.0,69.0,"7,50",21.0,"7,69",6.0,N,"3,57",,,0,0,0,1,2,
202006623,ADSG1026,AP,1,90,98,"9,40","7,19",26.0,76.0,75.0,"7,79",24.0,"8,04",6.0,N,"4,78",,,0,1,0,1,4,
202006805,ADSG1026,AP,1,91,83,"8,70","7,19",31.0,79.0,74.0,"7,92",29.0,"8,09",7.0,N,"5,41",,,0,0,2,1,1,
202002143,ADSG1026,AP,1,99,88,"9,35","7,19",21.0,76.0,76.0,"8,18",21.0,"8,18",7.0,N,,,,0,0,1,2,2,
202002275,ADSG1026,AP,1,93,95,"9,40","7,19",27.0,84.0,80.0,"8,47",27.0,"8,47",6.0,N,,,,1,0,2,3,0,
202007167,ADSG1026,AP,1,88,84,"8,60","7,19",25.0,86.0,83.0,"8,63",25.0,"8,63",6.0,N,,,,0,0,0,3,2,
202007266,ADSG1026,AP,1,70,87,"7,85","7,19",19.0,71.0,71.0,"7,48",19.0,"7,48",6.0,N,,,,0,0,0,3,2,
202007597,ADSG1026,AP,1,87,98,"9,25","7,19",24.0,82.0,72.0,"8,15",24.0,"8,15",6.0,N,,,,0,1,1,1,2,
202007654,ADSG1026,AP,1,96,91,"9,35","7,19",29.0,81.0,74.0,"8,12",29.0,"8,12",6.0,N,,,,1,0,1,3,0,
202007696,ADSG1026,AP,1,83,85,"8,40","7,19",24.0,78.0,73.0,"7,97",24.0,"7,97",6.0,N,,,,0,0,1,1,3,
202009841,ADSG1026,AP,1,99,94,"9,65","7,19",23.0,82.0,75.0,"8,25",23.0,"8,25",6.0,N,,,,0,0,0,3,1,
202010377,ADSG1026,AP,1,77,87,"8,20","7,19",19.0,80.0,79.0,"8,22",19.0,"8,22",5.0,N,,,,0,0,0,1,2,
202011326,ADSG1026,AP,1,83,68,"7,80","7,19",20.0,79.0,81.0,"8,36",20.0,"8,36",6.0,N,,,,0,0,1,1,2,
201901063,ADSG1026,AP,1,98,88,"9,30","7,19",35.0,81.0,79.0,"8,27",35.0,"8,27",8.0,N,,,,0,0,0,2,2,
201913050,ADSG1026,AP,1,97,91,"9,40","7,19",27.0,76.0,76.0,"7,98",27.0,"7,98",8.0,N,,,,0,1,1,2,2,
201811700,ADSG1026,AP,1,94,92,"9,30","7,19",30.0,72.0,72.0,"7,83",30.0,"7,83",8.0,N,,,,0,1,2,2,0,
201813011,ADSG1026,AP,1,80,89,"8,45","7,19",41.0,86.0,85.0,"8,72",41.0,"8,72",9.0,N,,,,0,1,0,1,2,
201801107,ADSG1026,AP,1,93,95,"9,40","7,19",34.0,63.0,62.0,"6,72",27.0,"7,24",10.0,N,"4,69",,,0,0,0,1,3,
201805280,ADSG1026,AP,2,71,60,"6,55","7,19",35.0,65.0,59.0,"6,57",25.0,"7,45",9.0,N,"4,69",,,0,0,0,2,2,
201809308,ADSG1026,AP,1,92,84,"8,80","7,19",38.0,65.0,68.0,"7,16",33.0,"7,44",10.0,N,"5,31",,,0,0,1,1,3,
201809498,ADSG1026,AP,1,91,83,"8,70","7,19",35.0,73.0,68.0,"7,42",31.0,"7,80",9.0,N,"4,48",,,0,1,1,1,1,
201810264,ADSG1026,AP,1,93,97,"9,50","7,19",46.0,84.0,84.0,"8,59",44.0,"8,73",10.0,N,"5,66",,,1,0,0,2,0,
201901972,ADSG1026,AP,1,85,67,"7,60","7,19",36.0,66.0,67.0,"7,01",30.0,"7,50",8.0,N,"4,56",,,0,0,0,2,3,
201904570,ADSG1026,AP,1,91,83,"8,70","7,19",30.0,71.0,70.0,"7,52",28.0,"7,70",8.0,N,"4,92",,,0,0,1,1,2,
201906005,ADSG1026,AP,1,93,94,"9,35","7,19",32.0,68.0,61.0,"6,89",27.0,"7,17",9.0,N,"5,35",,,0,0,0,1,2,
201907417,ADSG1026,AP,1,92,91,"9,15","7,19",31.0,68.0,61.0,"6,91",27.0,"7,12",8.0,N,"5,47",,,0,0,0,1,4,
201907664,ADSG1026,AP,1,67,67,"6,70","7,19",39.0,67.0,64.0,"6,84",31.0,"7,45",8.0,N,"4,46",,,0,0,0,2,1,
201908365,ADSG1026,AP,1,83,69,"7,60","7,19",33.0,68.0,68.0,"7,14",32.0,"7,22",8.0,N,"4,57",,,0,0,0,1,3,
201910122,ADSG1026,AP,1,96,96,"9,60","7,19",34.0,76.0,76.0,"7,94",32.0,"8,12",9.0,N,"5,14",,,0,0,0,2,2,
201911294,ADSG1026,AP,1,89,86,"9,15","7,19",32.0,77.0,74.0,"7,69",30.0,"7,82",8.0,N,"5,80",,,0,0,0,2,2,
201913225,ADSG1026,AP,1,97,98,"9,75","7,19",29.0,70.0,67.0,"7,40",27.0,"7,53",9.0,N,"5,54",,,0,0,0,1,2,
201913613,ADSG1026,AP,1,94,96,"9,50","7,19",31.0,76.0,76.0,"8,03",30.0,"8,11",8.0,N,"5,63",,,0,0,0,1,3,
201914074,ADSG1026,AP,1,96,96,"9,60","7,19",25.0,66.0,58.0,"6,78",22.0,"7,12",7.0,N,"4,27",,,0,0,1,1,3,
201914967,ADSG1026,AP,1,86,84,"8,50","7,19",27.0,70.0,61.0,"6,70",21.0,"7,25",8.0,N,"4,78",,,0,0,0,2,3,
201915774,ADSG1026,AP,1,82,46,"6,40","7,19",30.0,71.0,71.0,"7,21",28.0,"7,31",7.0,N,"5,76",,,0,0,1,2,2,
201702701,ADSG1026,AP,1,88,92,"9,05","7,19",45.0,62.0,61.0,"6,55",35.0,"7,45",12.0,N,"3,21","4,80",,1,0,0,2,2,
201702891,ADSG1026,AP,1,76,89,"8,25","7,19",37.0,55.0,50.0,"5,80",21.0,"7,01",11.0,S,"4,09","4,46",,0,0,1,2,3,
201902673,ADSG1026,AP,1,78,93,"8,55","7,19",33.0,58.0,50.0,"6,02",24.0,"6,80",9.0,N,"3,96","3,82",,0,0,0,1,3,
201915014,ADSG1026,AP,1,71,54,"6,25","7,19",33.0,70.0,64.0,"7,05",26.0,"7,64",10.0,N,"4,68","5,90",,0,0,1,1,3,
201915972,ADSG1026,AP,1,91,41,"8,15","7,19",21.0,64.0,56.0,"6,30",16.0,"6,99",8.0,N,"3,87","4,88",,0,0,1,2,2,
202002564,ADSG1026,AP,1,72,52,"6,20","7,19",27.0,75.0,68.0,"7,58",24.0,"7,83",6.0,N,"5,50","5,71",,0,0,0,2,1,
201917267,ADSG1026,AP,1,96,90,"9,30","7,19",34.0,79.0,76.0,"8,03",31.0,"8,35",8.0,N,"4,80",,,0,0,2,3,1,
202000535,ADSG1026,AP,1,89,100,"9,45","7,19",29.0,80.0,79.0,"8,17",28.0,"8,26",6.0,N,"5,65",,,0,0,2,2,2,
202001251,ADSG1026,AP,1,98,95,"9,65","7,19",31.0,81.0,76.0,"8,13",30.0,"8,21",8.0,N,"5,67",,,0,0,1,2,2,
202003240,ADSG1026,AP,1,73,81,"7,70","7,19",22.0,76.0,70.0,"7,45",20.0,"7,90",6.0,N,"2,95",,,0,0,0,1,5,
202005393,ADSG1026,AP,1,94,65,"8,70","7,19",25.0,70.0,66.0,"7,14",23.0,"7,43",6.0,N,"3,74",,,0,0,0,3,2,
202006904,ADSG1026,AP,1,96,97,"9,65","7,19",29.0,82.0,78.0,"8,28",28.0,"8,40",6.0,N,"4,99",,,0,0,2,1,2,
202007118,ADSG1026,AP,1,87,84,"8,55","7,19",24.0,75.0,68.0,"7,59",22.0,"7,87",6.0,N,"4,59",,,0,0,0,3,0,
202007233,ADSG1026,AP,1,83,68,"7,55","7,19",30.0,74.0,70.0,"7,60",28.0,"7,79",7.0,N,"5,01",,,0,0,1,2,1,
202007951,ADSG1026,AP,1,71,94,"9,20","7,19",28.0,74.0,69.0,"7,52",27.0,"7,69",8.0,N,"2,79",,,0,0,1,2,2,
202008702,ADSG1026,AP,1,96,90,"9,30","7,19",23.0,65.0,70.0,"7,26",20.0,"7,49",6.0,N,"5,72",,,0,0,0,1,4,
202009452,ADSG1026,AP,1,78,84,"8,10","7,19",26.0,82.0,81.0,"8,29",25.0,"8,44",6.0,N,"4,52",,,0,0,0,2,3,
201915352,ADSG1026,AP,1,91,69,"9,00","7,19",25.0,72.0,74.0,"7,72",25.0,"7,72",7.0,N,,,,0,0,1,2,2,
201917390,ADSG1026,AP,1,92,99,"9,55","7,19",30.0,84.0,81.0,"8,49",30.0,"8,49",7.0,N,,,,0,0,2,2,2,
202002317,ADSG1026,AP,1,89,91,"9,00","7,19",26.0,74.0,75.0,"7,90",26.0,"7,90",6.0,N,,,,0,0,0,2,3,
202006037,ADSG1026,AP,1,78,68,"7,30","7,19",26.0,71.0,67.0,"7,36",26.0,"7,36",7.0,N,,,,0,0,1,1,3,
202009130,ADSG1026,AP,1,97,92,"9,45","7,19",22.0,81.0,83.0,"8,45",22.0,"8,45",6.0,N,,,,0,0,0,2,3,
202005054,ADSG1026,AP,1,87,89,"8,80","7,19",27.0,70.0,67.0,"7,26",27.0,"7,26",8.0,N,,,,0,0,0,3,2,
202005880,ADSG1026,AP,1,90,92,"9,10","7,19",23.0,78.0,70.0,"7,92",23.0,"7,92",7.0,N,,,,0,0,1,1,1,
202009171,ADSG1026,AP,1,89,100,"9,45","7,19",27.0,88.0,86.0,"8,76",27.0,"8,76",7.0,N,,,,0,0,3,2,0,
201811668,ADSG1026,AP,1,92,93,"9,25","7,19",34.0,84.0,86.0,"8,69",34.0,"8,69",9.0,N,,,,0,0,0,3,0,
201902764,ADSG1026,AP,1,93,95,"9,40","7,19",32.0,79.0,77.0,"8,09",32.0,"8,09",8.0,N,,,,0,0,1,2,2,
201909926,ADSG1026,AP,1,97,95,"9,60","7,19",41.0,88.0,86.0,"8,91",41.0,"8,91",8.0,N,,,,1,0,0,2,0,
200531028,ADSG1026,RP,1,31,0,"1,55","7,19",44.0,67.0,61.0,"6,53",32.0,"7,53",,N,"3,59",,,0,0,0,1,3,
201513054,ADSG1026,AP,1,62,32,"6,55","7,19",52.0,50.0,45.0,"5,33",30.0,"7,06",13.0,N,"3,06",,,0,0,0,2,3,
201703386,ADSG1026,AP,1,96,90,"9,30","7,19",35.0,62.0,61.0,"6,56",27.0,"7,12",10.0,N,"4,66",,,0,0,0,1,3,
201806247,ADSG1026,AP,1,74,75,"7,45","7,19",39.0,77.0,73.0,"7,78",38.0,"7,83",10.0,N,"5,96",,,0,0,0,2,2,
201811338,ADSG1026,AP,1,72,44,"7,10","7,19",30.0,63.0,44.0,"5,56",18.0,"7,22",10.0,N,"3,09",,,0,0,0,1,3,
201813250,ADSG1026,AP,1,80,82,"8,10","7,19",34.0,74.0,69.0,"7,50",33.0,"7,55",9.0,N,"5,86",,,0,1,0,1,0,
201901121,ADSG1026,AP,1,77,36,"7,00","7,19",26.0,71.0,63.0,"6,95",22.0,"7,41",7.0,N,"4,46",,,0,0,1,1,3,
201903366,ADSG1026,AP,1,72,84,"7,80","7,19",34.0,70.0,67.0,"7,34",31.0,"7,59",8.0,N,"4,72",,,0,0,0,2,2,
201906187,ADSG1026,AP,1,94,93,"9,35","7,19",30.0,75.0,71.0,"7,62",29.0,"7,73",8.0,N,"4,23",,,0,0,1,1,2,
201908472,ADSG1026,AP,1,91,91,"9,10","7,19",37.0,76.0,74.0,"7,88",34.0,"8,06",8.0,N,"5,83",,,1,0,0,2,1,
201911955,ADSG1026,AP,1,97,91,"9,40","7,19",26.0,75.0,70.0,"7,56",24.0,"7,81",7.0,N,"4,57",,,0,0,0,2,2,
201912854,ADSG1026,AP,1,88,78,"8,30","7,19",30.0,74.0,69.0,"7,61",28.0,"7,77",8.0,N,"5,35",,,0,0,1,2,2,
201913472,ADSG1026,AP,1,97,98,"9,75","7,19",25.0,80.0,72.0,"7,94",23.0,"8,34",7.0,N,"3,29",,,0,0,1,2,2,
201050135,ADSG1026,AP,1,98,67,"8,60","7,19",37.0,71.0,74.0,"7,54",33.0,"7,96",,N,"4,04","4,45",,0,0,0,3,2,
201313967,ADSG1026,AP,1,87,92,"8,95","7,19",65.0,46.0,59.0,"6,11",44.0,"7,07",15.0,S,"3,98","4,85",,0,0,0,1,4,
201702487,ADSG1026,AP,1,63,74,"6,85","7,19",38.0,56.0,48.0,"5,77",26.0,"7,09",14.0,N,"2,31","4,28",,0,0,0,1,1,
201709037,ADSG1026,AP,1,90,82,"8,60","7,19",37.0,55.0,56.0,"6,04",24.0,"7,04",11.0,S,"3,92","5,13",,0,0,0,2,1,
201811205,ADSG1026,AP,1,83,83,"8,30","7,19",38.0,58.0,59.0,"6,54",29.0,"6,87",10.0,N,"5,53","5,26",,1,0,0,1,3,
201902780,ADSG1026,AP,1,85,79,"8,20","7,19",34.0,58.0,58.0,"6,39",25.0,"7,04",8.0,N,"4,27","5,66",,0,0,0,1,2,
201907375,ADSG1026,AP,1,75,93,"8,40","7,19",27.0,62.0,60.0,"6,67",22.0,"7,46",8.0,N,"3,05","3,92",,0,0,1,1,3,
201908720,ADSG1026,RP,1,35,39,"5,30","7,19",27.0,57.0,48.0,"5,61",18.0,"6,73",9.0,S,"3,07","5,75",,0,0,0,1,3,
201912870,ADSG1026,AP,1,75,88,"8,15","7,19",28.0,73.0,68.0,"7,22",26.0,"7,53",10.0,N,"2,15","4,40",,0,0,0,1,3,
201913944,ADSG1026,AP,1,96,97,"9,70","7,19",31.0,77.0,75.0,"7,97",30.0,"8,17",9.0,N,"2,07",,,0,1,2,1,1,
201914165,ADSG1026,AP,1,96,97,"9,65","7,19",27.0,76.0,70.0,"7,62",25.0,"7,83",7.0,N,"5,07",,,0,0,0,1,2,
201915048,ADSG1026,AP,1,95,84,"8,95","7,19",31.0,76.0,72.0,"7,63",30.0,"7,69",8.0,N,"5,90",,,0,0,0,2,2,
201916244,ADSG1026,AP,1,79,77,"7,80","7,19",29.0,70.0,62.0,"6,99",25.0,"7,33",8.0,N,"4,85",,,0,0,1,2,2,
201916467,ADSG1026,AP,1,81,96,"8,85","7,19",26.0,73.0,76.0,"7,75",25.0,"7,85",7.0,N,"5,24",,,0,0,0,2,2,
202000139,ADSG1026,AP,1,98,87,"9,25","7,19",22.0,87.0,79.0,"8,52",21.0,"8,73",7.0,N,"4,14",,,0,0,1,3,1,
202005732,ADSG1026,AP,1,90,89,"8,95","7,19",28.0,70.0,68.0,"7,47",27.0,"7,54",8.0,N,"5,54",,,0,0,1,1,2,
202007126,ADSG1026,AP,1,77,77,"7,70","7,19",22.0,75.0,66.0,"7,35",20.0,"7,53",6.0,N,"5,57",,,0,0,0,3,2,
202007290,ADSG1026,AP,1,90,62,"7,60","7,19",27.0,78.0,73.0,"8,06",26.0,"8,14",7.0,N,"5,99",,,0,0,0,1,4,
201912409,ADSG1026,AP,1,96,95,"9,55","7,19",30.0,82.0,83.0,"8,54",30.0,"8,54",8.0,N,,,,0,0,2,2,1,
201914181,ADSG1026,AP,1,77,94,"9,45","7,19",31.0,90.0,88.0,"9,12",31.0,"9,12",7.0,N,,,,0,0,1,2,2,
202001624,ADSG1026,AP,1,93,83,"8,80","7,19",26.0,83.0,77.0,"8,34",26.0,"8,34",8.0,N,,,,0,0,0,1,3,
201909496,ADSG1026,AP,1,99,87,"9,85","7,19",34.0,70.0,66.0,"7,24",31.0,"7,46",9.0,N,"4,95",,,0,0,0,2,2,
201910593,ADSG1026,AP,1,86,95,"9,05","7,19",39.0,78.0,74.0,"7,95",38.0,"8,02",8.0,N,"5,27",,,0,1,1,1,0,
201914603,ADSG1026,AP,1,95,81,"8,80","7,19",34.0,75.0,73.0,"7,73",32.0,"7,87",8.0,N,"5,58",,,0,0,0,2,2,
202005310,ADSG1026,AP,1,88,56,"7,20","7,19",24.0,82.0,82.0,"8,41",24.0,"8,41",6.0,N,,,,0,0,0,1,3,
202006078,ADSG1026,AP,1,95,91,"9,30","7,19",23.0,83.0,81.0,"8,62",23.0,"8,62",6.0,N,,,,0,0,0,2,3,
202008025,ADSG1026,AP,1,98,100,"9,90","7,19",24.0,77.0,81.0,"8,20",24.0,"8,20",7.0,N,,,,0,0,0,2,3,
202008108,ADSG1026,AP,1,99,96,"9,75","7,19",24.0,77.0,77.0,"8,17",24.0,"8,17",6.0,N,,,,0,0,0,1,2,
202008611,ADSG1026,AP,1,95,96,"9,55","7,19",23.0,75.0,70.0,"7,72",23.0,"7,72",7.0,N,,,,0,0,0,2,3,
202009338,ADSG1026,AP,1,77,73,"7,50","7,19",24.0,87.0,88.0,"9,01",24.0,"9,01",6.0,N,,,,0,0,0,2,3,
202009668,ADSG1026,AP,1,90,78,"8,55","7,19",29.0,85.0,85.0,"8,89",29.0,"8,89",7.0,N,,,,0,0,3,1,1,
202012043,ADSG1026,AP,1,76,79,"7,75","7,19",20.0,77.0,74.0,"7,99",20.0,"7,99",5.0,N,,,,0,0,0,1,3,
202013025,ADSG1026,AP,1,88,88,"8,80","7,19",20.0,86.0,87.0,"8,88",20.0,"8,88",5.0,N,,,,0,0,0,1,3,
