COD_ESTUDIANTE,COD_MATERIA_ACAD_MO,ESTADO_MAT_TOMADA_MO,VEZ_TOMADA_MO,NOTA1_MO,NOTA2MO,PROMEDIO_MO,DIFICULTAD_MO,T_MAT_TOMADAS,PROM_1PARCIAL,PROM_2PARCIAL,PROM_CALIFICACIONES,MAT_APROBADAS,PROM_CALIF_APROBADAS,TERMINOS_REGISTRADOS,PERDIO_CARRERA,PROM_MAT_REPROBADAS1,PROM_MAT_REPROBADAS2,PROM_MAT_REPROBADAS3,MUY_FACIL,FACIL,MODERADA,DIFICIL,MUY_DIFICIL,GPA_ULTIMO
202204707,DIGG2033,AP,1,75,75,"7,50","5,92",11.0,82.0,84.0,"8,66",11.0,"8,66",4.0,N,,,,0,0,0,1,4,
201813433,DIGG2033,AP,1,65,75,"7,00","5,92",27.0,77.0,72.0,"7,67",24.0,"8,12",8.0,N,"4,06",,,0,0,1,2,1,
202206207,DIGG2033,AP,1,51,69,"6,00","5,92",9.0,67.0,65.0,"7,09",8.0,"7,25",3.0,N,"5,77",,,0,0,0,1,3,
201901832,DIGG2033,RP,2,46,59,"5,25","5,92",27.0,64.0,61.0,"6,44",19.0,"7,28",10.0,S,"4,67",,,0,0,0,1,3,
202108544,DIGG2033,AP,2,75,74,"7,45","5,92",14.0,78.0,79.0,"8,10",13.0,"8,27",4.0,N,"5,85",,,0,0,0,1,3,
202204673,DIGG2033,AP,1,56,65,"6,05","5,92",10.0,77.0,78.0,"8,04",9.0,"8,42",3.0,N,"4,55",,,0,0,0,1,4,
202206199,DIGG2033,AP,1,61,61,"6,10","5,92",9.0,70.0,72.0,"7,35",8.0,"7,92",3.0,N,"2,81",,,0,0,0,1,4,
202103800,DIGG2033,AP,1,52,68,"6,00","5,92",20.0,67.0,72.0,"7,20",18.0,"7,65",5.0,N,"3,16",,,0,0,0,0,4,
202202321,DIGG2033,AP,1,71,72,"7,15","5,92",10.0,71.0,74.0,"7,78",9.0,"7,98",3.0,N,"5,95",,,0,0,0,1,3,
202008835,DIGG2033,AP,1,55,66,"6,05","5,92",9.0,88.0,91.0,"8,97",9.0,"8,97",3.0,N,,,,0,0,0,1,4,
202100129,DIGG2033,AP,1,60,74,"6,70","5,92",19.0,76.0,78.0,"7,85",19.0,"7,85",5.0,N,,,,0,0,0,0,3,
202111647,DIGG2033,RP,1,45,46,"4,55","5,92",12.0,58.0,54.0,"6,02",8.0,"7,11",4.0,N,"3,84",,,0,0,0,0,4,
202204640,DIGG2033,AP,1,56,65,"6,05","5,92",9.0,79.0,79.0,"8,16",8.0,"8,53",3.0,N,"5,20",,,0,0,0,1,3,
202204657,DIGG2033,RP,1,66,52,"5,90","5,92",9.0,83.0,80.0,"8,44",9.0,"8,44",3.0,N,,,,0,0,0,1,4,
202204699,DIGG2033,AP,1,53,70,"6,15","5,92",8.0,73.0,63.0,"7,42",8.0,"7,42",3.0,N,,,,0,0,0,1,3,
202104063,DIGG2033,AP,2,71,73,"7,20","5,92",16.0,83.0,80.0,"8,27",15.0,"8,42",5.0,N,"5,95",,,0,0,0,1,3,
202112199,DIGG2033,AP,2,59,64,"6,15","5,92",14.0,69.0,66.0,"7,09",11.0,"7,81",4.0,N,"4,44",,,0,0,0,1,3,
202204665,DIGG2033,AP,1,69,70,"6,95","5,92",9.0,81.0,82.0,"8,21",9.0,"8,21",3.0,N,,,,0,0,0,1,4,
201614260,DIGG2033,AP,1,59,71,"6,50","5,92",57.0,63.0,62.0,"6,54",46.0,"7,32",14.0,N,"3,27",,,0,0,0,0,3,
202202859,DIGG2033,AP,1,61,61,"6,10","5,92",10.0,81.0,81.0,"8,30",9.0,"8,71",3.0,N,"4,64",,,0,0,0,1,4,
202204038,DIGG2033,AP,1,55,67,"6,10","5,92",9.0,82.0,85.0,"8,53",9.0,"8,53",4.0,N,,,,0,0,0,1,4,
202201257,DIGG2033,RP,1,48,62,"5,50","5,92",11.0,77.0,82.0,"8,30",10.0,"8,66",3.0,N,"4,75",,,0,0,0,1,4,
202204632,DIGG2033,AP,1,60,68,"6,40","5,92",10.0,80.0,75.0,"8,14",9.0,"8,59",3.0,N,"4,07",,,0,0,0,1,3,
202206215,DIGG2033,AP,1,61,64,"6,25","5,92",10.0,89.0,87.0,"8,97",10.0,"8,97",3.0,N,,,,0,0,0,1,4,
201901725,DIGG2033,AP,1,62,67,"6,45","5,92",32.0,66.0,61.0,"6,78",23.0,"7,42",9.0,N,"5,17","4,81",,0,0,0,1,3,
201902137,DIGG2033,RP,1,44,56,"5,00","5,92",29.0,64.0,50.0,"6,08",20.0,"7,37",8.0,N,"3,95","0,68",,0,0,0,1,2,
201917655,DIGG2033,AP,1,57,72,"6,45","5,92",23.0,63.0,54.0,"6,19",16.0,"7,37",8.0,N,"3,18","5,46",,0,0,0,1,3,
202000634,DIGG2033,AP,2,56,67,"6,15","5,92",19.0,66.0,65.0,"6,93",17.0,"7,30",6.0,N,"3,81",,,0,0,0,1,4,
202201026,DIGG2033,AP,1,59,69,"6,40","5,92",9.0,76.0,79.0,"7,92",8.0,"8,21",3.0,N,"5,63",,,0,0,0,1,3,
201504113,DIGG2035,AP,1,93,85,"8,78","7,42",54.0,58.0,64.0,"6,68",43.0,"7,40",15.0,S,"3,55","4,73","4,90",0,0,0,2,1,
201703956,DIGG2035,AP,1,91,84,"8,46","7,42",43.0,68.0,70.0,"7,31",36.0,"7,76",12.0,S,"4,47","5,56","5,74",0,0,0,3,2,
201809050,DIGG2035,AP,1,93,94,"9,09","7,42",39.0,80.0,79.0,"8,19",38.0,"8,30",10.0,N,"4,18",,,0,0,0,2,2,
201705910,DIGG2035,AP,1,92,76,"8,34","7,42",43.0,66.0,64.0,"6,85",35.0,"7,46",12.0,N,"4,47","2,00",,0,0,0,3,1,
202008082,DIGG2035,AP,1,92,93,"8,93","7,42",34.0,87.0,85.0,"8,77",34.0,"8,77",7.0,N,,,,0,0,0,3,1,
201904372,DIGG2035,AP,1,91,89,"8,76","7,42",39.0,75.0,75.0,"7,64",38.0,"7,77",9.0,N,"2,86",,,0,0,0,3,2,
201510321,DIGG2035,AP,1,91,86,"8,65","7,42",53.0,66.0,60.0,"6,72",44.0,"7,21",13.0,N,"4,51","3,73",,0,0,0,1,1,
201908654,DIGG2035,AP,1,93,91,"8,99","7,42",35.0,76.0,75.0,"7,77",33.0,"7,96",9.0,N,"4,70",,,0,0,0,3,2,
201916814,DIGG2035,AP,1,91,79,"8,29","7,42",34.0,76.0,76.0,"7,79",32.0,"8,04",9.0,N,"3,66",,,0,0,0,3,2,
201714581,DIGG2035,AP,1,90,87,"8,65","7,42",47.0,70.0,68.0,"7,01",42.0,"7,26",12.0,N,"4,92",,,0,0,0,1,2,
201806452,DIGG2035,AP,1,94,93,"9,09","7,42",44.0,74.0,75.0,"7,70",41.0,"7,93",11.0,N,"4,59",,,0,0,0,1,0,
201910585,DIGG2035,AP,1,92,90,"8,92","7,42",36.0,81.0,80.0,"8,11",36.0,"8,11",9.0,N,,,,0,0,0,1,1,
202009643,DIGG2035,AP,1,92,78,"8,35","7,42",34.0,80.0,77.0,"8,02",34.0,"8,02",7.0,N,,,,0,0,0,3,2,
201025558,DIGG2035,AP,1,92,96,"9,10","7,42",20.0,55.0,70.0,"7,00",17.0,"7,39",,N,"4,80",,,0,0,0,1,1,
200729499,DIGG2035,AP,1,89,81,"8,35","7,42",45.0,62.0,67.0,"6,87",37.0,"7,35",,N,"4,72","4,38",,0,0,0,2,3,
201806338,DIGG2035,AP,1,89,69,"7,99","7,42",43.0,64.0,64.0,"6,73",36.0,"7,23",11.0,N,"4,17",,,0,0,0,3,1,
201906955,DIGG2035,AP,1,95,91,"8,97","7,42",35.0,79.0,79.0,"8,06",33.0,"8,22",9.0,N,"5,41",,,0,0,0,3,1,
201912425,DIGG2035,AP,1,91,92,"8,95","7,42",32.0,81.0,78.0,"8,05",32.0,"8,05",8.0,N,,,,0,0,0,1,1,
201709466,DIGG2035,AP,1,93,71,"8,20","7,42",49.0,64.0,64.0,"6,51",41.0,"7,37",12.0,N,"2,39",,,0,0,0,2,1,
202000204,DIGG2035,AP,1,93,91,"8,90","7,42",34.0,83.0,85.0,"8,59",34.0,"8,59",8.0,N,,,,0,0,0,3,1,
200916674,DIGG2035,AP,1,91,76,"8,30","7,42",27.0,73.0,71.0,"7,09",25.0,"7,41",,N,"3,13",,,0,0,0,1,2,
201703154,DIGG2035,AP,1,95,93,"9,10","7,42",48.0,80.0,81.0,"8,28",44.0,"8,55",12.0,N,"5,41",,,0,0,0,2,2,
202009833,DIGG2035,AP,1,94,94,"9,04","7,42",29.0,90.0,89.0,"9,04",29.0,"9,04",7.0,N,,,,0,0,0,3,1,
201800109,DIGG2035,AP,1,93,82,"8,46","7,42",41.0,71.0,71.0,"7,43",36.0,"7,84",10.0,N,"4,62","4,04",,0,0,0,3,2,
201801669,DIGG2035,AP,1,94,92,"9,03","7,42",40.0,76.0,76.0,"7,87",38.0,"7,99",11.0,N,"5,56",,,0,0,0,2,1,
201805520,DIGG2035,AP,1,94,91,"9,02","7,42",43.0,77.0,78.0,"8,08",42.0,"8,15",11.0,N,"4,88",,,0,0,0,1,2,
201905460,DIGG2035,AP,1,92,86,"8,69","7,42",40.0,79.0,77.0,"7,99",39.0,"8,11",9.0,N,"3,24",,,0,0,0,2,2,
201100151,DIGG2035,AP,1,92,89,"8,79","7,42",26.0,61.0,72.0,"7,41",26.0,"7,41",,N,,,,0,0,0,1,1,
202008942,DIGG2035,AP,1,93,93,"9,06","7,42",32.0,82.0,80.0,"8,33",32.0,"8,33",7.0,N,,,,0,0,0,3,2,
202008256,DIGG2035,AP,1,93,94,"9,09","7,42",31.0,79.0,74.0,"7,99",30.0,"8,10",7.0,N,"4,65",,,0,0,0,3,2,
201700978,DIGG2035,AP,1,90,74,"8,20","7,42",52.0,65.0,62.0,"6,63",40.0,"7,37",13.0,N,"3,99","5,03",,0,0,0,1,2,
202007472,DIGG2035,AP,1,91,79,"8,35","7,42",29.0,78.0,77.0,"7,96",28.0,"8,12",7.0,N,"3,30",,,0,0,0,1,2,
201602729,DIGG2035,AP,1,94,83,"8,59","7,42",54.0,65.0,65.0,"6,91",43.0,"7,79",15.0,N,"3,47",,,0,0,0,3,0,
201902012,DIGG2035,AP,1,95,89,"8,99","7,42",37.0,78.0,79.0,"7,97",36.0,"8,03",9.0,N,"5,90",,,0,0,0,1,2,
202009460,DIGG2035,AP,1,93,90,"8,86","7,42",35.0,87.0,87.0,"8,85",35.0,"8,85",8.0,N,,,,0,0,0,3,1,
201906203,DIGG2036,AP,1,73,81,"7,82","6,63",35.0,67.0,63.0,"6,85",27.0,"7,60",10.0,S,"3,88","5,81","5,34",0,0,0,1,3,
201813789,DIGG2036,AP,1,61,63,"6,89","6,63",25.0,64.0,62.0,"6,60",18.0,"7,55",8.0,N,"4,06","4,47",,0,0,0,1,3,
202111696,DIGG2036,AP,1,72,56,"7,18","6,63",16.0,75.0,77.0,"8,02",15.0,"8,40",4.0,N,"2,28",,,0,0,0,1,3,
202103933,DIGG2036,AP,1,79,78,"8,28","6,63",18.0,80.0,81.0,"8,21",18.0,"8,21",5.0,N,,,,0,0,0,0,4,
202106118,DIGG2036,AP,1,79,62,"7,48","6,63",18.0,78.0,80.0,"8,05",18.0,"8,05",5.0,N,,,,0,0,0,1,3,
202108916,DIGG2036,AP,1,69,70,"7,17","6,63",15.0,73.0,75.0,"7,78",14.0,"7,92",4.0,N,"5,77",,,0,0,0,1,4,
202102422,DIGG2036,AP,1,70,68,"6,81","6,63",20.0,72.0,73.0,"7,55",20.0,"7,55",5.0,N,,,,0,0,0,0,4,
202111761,DIGG2036,AP,1,80,58,"7,02","6,63",14.0,80.0,77.0,"8,12",14.0,"8,12",4.0,N,,,,0,0,0,0,6,
202006763,DIGG2036,AP,1,61,46,"6,11","6,63",19.0,73.0,75.0,"7,70",19.0,"7,70",6.0,N,,,,0,0,0,0,4,
202111852,DIGG2036,AP,1,82,82,"8,59","6,63",14.0,88.0,86.0,"8,92",14.0,"8,92",4.0,N,,,,0,0,0,1,4,
202110664,DIGG2036,AP,1,53,56,"6,36","6,63",17.0,71.0,69.0,"7,29",16.0,"7,57",5.0,N,"2,93",,,0,0,0,0,4,
201803475,DIGG2036,AP,1,76,67,"7,73","6,63",37.0,64.0,61.0,"6,69",28.0,"7,42",11.0,N,"4,53","3,92",,0,0,0,1,3,
202106357,DIGG2036,AP,1,81,66,"7,30","6,63",16.0,79.0,77.0,"8,03",15.0,"8,30",5.0,N,"3,95",,,0,0,0,1,3,
202112629,DIGG2036,AP,1,70,69,"7,32","6,63",16.0,76.0,73.0,"7,61",15.0,"7,84",5.0,N,"4,14",,,0,0,0,1,5,
202111035,DIGG2036,AP,1,86,81,"8,75","6,63",14.0,89.0,86.0,"8,90",14.0,"8,90",4.0,N,,,,0,0,0,1,4,
202006227,DIGG2036,AP,1,67,71,"6,99","6,63",22.0,69.0,64.0,"6,95",18.0,"7,66",7.0,N,"3,77",,,0,0,0,0,4,
202109740,DIGG2036,AP,1,83,67,"7,71","6,63",13.0,77.0,75.0,"7,93",13.0,"7,93",4.0,N,,,,0,0,0,1,5,
202109856,DIGG2036,AP,1,87,70,"8,37","6,63",12.0,91.0,88.0,"9,16",12.0,"9,16",4.0,N,,,,0,0,0,1,3,
202112306,DIGG2036,AP,1,61,65,"6,82","6,63",17.0,78.0,76.0,"7,86",17.0,"7,86",5.0,N,,,,0,0,0,1,4,
202113114,DIGG2036,AP,1,82,83,"7,96","6,63",15.0,82.0,81.0,"8,48",15.0,"8,48",5.0,N,,,,0,0,0,0,6,
202112363,DIGG2036,AP,1,70,69,"7,23","6,63",15.0,73.0,70.0,"7,39",13.0,"7,84",4.0,N,"4,42",,,0,0,0,1,3,
202111142,DIGG2036,AP,1,86,77,"8,40","6,63",11.0,82.0,87.0,"8,70",11.0,"8,70",4.0,N,,,,0,0,0,1,4,
202111787,DIGG2036,AP,1,75,81,"7,95","6,63",15.0,80.0,75.0,"8,07",15.0,"8,07",4.0,N,,,,0,0,0,1,5,
202112173,DIGG2036,AP,1,77,78,"8,00","6,63",17.0,88.0,89.0,"8,96",17.0,"8,96",4.0,N,,,,0,0,0,1,5,
202111688,DIGG2036,AP,1,83,75,"8,14","6,63",14.0,90.0,89.0,"9,10",14.0,"9,10",4.0,N,,,,0,0,0,0,5,
202004354,DIGG2036,AP,1,79,66,"7,56","6,63",28.0,83.0,76.0,"8,09",26.0,"8,37",8.0,N,"4,45",,,0,0,0,1,4,
202109443,DIGG2036,AP,1,76,79,"8,21","6,63",16.0,83.0,82.0,"8,51",16.0,"8,51",5.0,N,,,,0,0,0,1,5,
202111720,DIGG2036,AP,1,73,73,"7,60","6,63",15.0,78.0,75.0,"8,05",14.0,"8,49",4.0,N,,,,0,0,0,0,6,
202102182,DIGG2036,AP,1,91,71,"8,46","6,63",18.0,78.0,81.0,"8,22",18.0,"8,22",5.0,N,,,,0,0,0,1,3,
202108387,DIGG2036,AP,1,87,78,"8,47","6,63",14.0,92.0,94.0,"9,39",14.0,"9,39",4.0,N,,,,0,0,0,1,4,
202111365,DIGG2036,AP,1,81,76,"7,92","6,63",17.0,84.0,84.0,"8,53",17.0,"8,53",5.0,N,,,,0,0,0,0,5,
202112439,DIGG2036,AP,1,84,78,"8,89","6,63",17.0,90.0,89.0,"9,20",17.0,"9,20",4.0,N,,,,0,0,0,1,4,
202112744,DIGG2036,AP,1,82,75,"8,37","6,63",13.0,85.0,83.0,"8,69",13.0,"8,69",4.0,N,,,,0,0,0,2,3,
202112777,DIGG2036,AP,1,88,78,"8,69","6,63",16.0,90.0,91.0,"9,15",16.0,"9,15",4.0,N,,,,0,0,0,1,3,
201810603,DIGG2036,AP,1,70,55,"6,86","6,63",25.0,76.0,63.0,"6,92",19.0,"7,96",6.0,N,"3,63",,,0,0,0,0,5,
202108718,DIGG2036,AP,1,73,76,"8,00","6,63",16.0,88.0,86.0,"8,78",16.0,"8,78",5.0,N,,,,0,0,0,1,4,
202110730,DIGG2036,AP,1,81,75,"7,95","6,63",17.0,86.0,86.0,"8,87",17.0,"8,87",4.0,N,,,,0,0,0,1,5,
202102240,DIGG2036,AP,1,73,69,"6,95","6,63",20.0,76.0,79.0,"8,05",20.0,"8,05",5.0,N,,,,0,0,0,1,5,
202111795,DIGG2036,AP,1,79,80,"8,14","6,63",16.0,86.0,86.0,"8,80",16.0,"8,80",5.0,N,,,,0,0,0,1,4,
202113130,DIGG2036,AP,1,83,76,"8,20","6,63",15.0,88.0,89.0,"9,07",15.0,"9,07",4.0,N,,,,0,0,0,0,6,
201801149,DIGG2037,AP,1,44,40,"6,36","7,62",35.0,61.0,61.0,"6,63",29.0,"7,53",10.0,S,"1,48","4,82",,0,0,0,3,3,
201907516,DIGG2037,AP,1,67,83,"7,11","7,62",36.0,73.0,74.0,"7,50",34.0,"7,63",9.0,N,"5,31",,,0,0,0,3,2,
201911229,DIGG2037,AP,1,69,85,"7,88","7,62",38.0,76.0,71.0,"7,46",33.0,"7,96",9.0,N,"4,12",,,0,0,0,2,1,
202003364,DIGG2037,AP,1,63,90,"7,75","7,62",32.0,77.0,76.0,"7,72",30.0,"8,02",8.0,N,"3,29",,,0,0,0,4,1,
202009239,DIGG2037,AP,1,48,60,"6,51","7,62",30.0,75.0,72.0,"7,63",28.0,"7,88",7.0,N,"4,20",,,0,0,0,2,2,
201411213,DIGG2037,AP,1,64,92,"7,92","7,62",54.0,56.0,61.0,"6,71",42.0,"7,41",15.0,N,"4,55",,,0,0,0,3,1,
202000477,DIGG2037,AP,1,66,60,"6,69","7,62",28.0,80.0,79.0,"8,15",27.0,"8,23",8.0,N,"5,94",,,0,0,0,3,2,
201714383,DIGG2037,AP,1,50,27,"6,33","7,62",41.0,76.0,71.0,"7,58",36.0,"8,02",12.0,N,"4,48","4,34",,0,0,0,2,0,
202000196,DIGG2037,AP,1,87,83,"8,44","7,62",31.0,73.0,76.0,"7,55",30.0,"7,71",7.0,N,"2,92",,,0,0,0,4,2,
202050035,DIGG2037,AP,1,88,87,"8,64","7,62",23.0,91.0,91.0,"9,16",23.0,"9,16",6.0,N,,,,0,0,0,1,3,
202006292,DIGG2037,AP,1,66,67,"7,14","7,62",29.0,73.0,71.0,"7,44",28.0,"7,61",7.0,N,"2,76",,,0,0,0,3,2,
201913373,DIGG2037,AP,1,81,66,"7,63","7,62",31.0,81.0,81.0,"8,20",31.0,"8,20",8.0,N,,,,0,0,0,3,1,
201910411,DIGG2037,AP,1,75,71,"7,33","7,62",32.0,73.0,70.0,"7,38",29.0,"7,65",8.0,N,"4,82",,,0,0,0,1,3,
201917648,DIGG2037,AP,1,80,66,"7,48","7,62",33.0,74.0,75.0,"7,53",30.0,"7,71",8.0,N,"5,73",,,0,0,0,4,1,
202002481,DIGG2037,AP,1,49,85,"8,52","7,62",27.0,76.0,71.0,"7,78",26.0,"7,86",8.0,N,"5,84",,,0,0,1,2,2,
202004024,DIGG2037,AP,1,64,72,"7,25","7,62",26.0,74.0,71.0,"7,47",26.0,"7,47",7.0,N,,,,0,0,0,3,2,
202013371,DIGG2037,AP,1,83,85,"8,31","7,62",26.0,84.0,78.0,"8,30",26.0,"8,30",7.0,N,,,,0,0,0,1,4,
201810876,DIGG2037,AP,1,32,82,"7,16","7,62",35.0,71.0,68.0,"7,22",33.0,"7,49",10.0,N,"0,88","4,56",,0,0,0,3,1,
202003265,DIGG2037,AP,1,84,87,"7,84","7,62",25.0,79.0,76.0,"7,88",24.0,"8,07",7.0,N,"3,52",,,0,0,0,3,1,
201306682,DIGG2037,AP,1,62,53,"6,48","7,62",47.0,55.0,65.0,"6,57",35.0,"7,26",13.0,N,"4,53","5,05",,0,0,1,2,2,
202010310,DIGG2037,AP,1,78,87,"8,35","7,62",24.0,82.0,74.0,"7,95",23.0,"8,15",6.0,N,,,,0,0,0,1,3,
201257024,DIGG2037,AP,1,86,79,"8,17","7,62",33.0,77.0,76.0,"7,79",32.0,"7,97",,N,"2,04",,,0,0,0,3,2,
202012852,DIGG2037,AP,1,64,85,"7,64","7,62",25.0,75.0,68.0,"7,31",23.0,"7,51",6.0,N,"5,01",,,0,0,1,1,3,
201710399,DIGG2037,AP,1,87,84,"8,23","7,62",49.0,76.0,74.0,"7,77",43.0,"8,24",11.0,N,"4,09","5,84",,0,0,0,4,2,
201710613,DIGG2037,AP,1,81,82,"7,83","7,62",43.0,72.0,71.0,"7,48",39.0,"7,75",11.0,N,"4,88","4,68",,0,0,0,2,1,
201906617,DIGG2037,AP,1,78,69,"7,54","7,62",31.0,73.0,71.0,"7,46",27.0,"7,88",9.0,N,"4,43","5,23",,0,0,0,2,3,
201602729,DIGG2037,AP,1,45,92,"7,52","7,62",54.0,65.0,65.0,"6,91",43.0,"7,79",15.0,N,"3,47",,,0,0,0,3,0,
201914280,DIGG2037,AP,1,48,38,"6,26","7,62",28.0,70.0,67.0,"7,05",24.0,"7,65",8.0,N,"3,51","3,25",,0,0,0,3,2,
202001871,DIGG2037,AP,1,79,48,"8,47","7,62",33.0,70.0,66.0,"7,13",29.0,"7,57",9.0,N,"3,91",,,0,0,0,3,2,
202007688,DIGG2037,AP,1,83,60,"7,22","7,62",27.0,76.0,77.0,"7,76",27.0,"7,76",7.0,N,,,,0,0,0,3,2,
201268824,DIGG2039,AP,2,83,93,"8,98","6,67",32.0,68.0,64.0,"6,77",25.0,"8,22",,N,"2,88","2,50",,0,0,0,0,2,
201809209,DIGG2039,RP,2,28,43,"4,37","6,67",30.0,57.0,46.0,"5,43",19.0,"6,76",8.0,N,"3,30","1,54",,0,0,0,0,3,
201907755,DIGG2039,AP,1,54,88,"7,97","6,67",31.0,64.0,67.0,"6,95",26.0,"7,38",9.0,N,"4,70",,,0,0,0,1,3,
202102513,DIGG2039,AP,1,69,86,"8,42","6,67",19.0,69.0,68.0,"7,06",17.0,"7,28",5.0,N,"5,16",,,0,0,0,0,4,
202103008,DIGG2039,AP,1,71,82,"9,19","6,67",20.0,71.0,71.0,"7,35",19.0,"7,63",6.0,N,"2,04",,,0,1,1,0,3,
201800059,DIGG2039,AP,1,36,73,"6,54","6,67",35.0,62.0,64.0,"6,55",27.0,"7,34",10.0,N,"4,60","2,34",,0,0,0,1,2,
202013652,DIGG2039,AP,1,46,79,"7,37","6,67",21.0,75.0,71.0,"7,44",17.0,"8,15",6.0,N,"4,21","5,06",,0,0,0,0,3,
202102422,DIGG2039,AP,1,51,85,"7,76","6,67",20.0,72.0,73.0,"7,55",20.0,"7,55",5.0,N,,,,0,0,0,0,4,
201811627,DIGG2039,AP,1,70,80,"8,25","6,67",32.0,79.0,77.0,"8,05",31.0,"8,12",9.0,N,"5,90",,,0,1,1,0,2,
202012134,DIGG2039,AP,1,36,77,"6,41","6,67",21.0,76.0,73.0,"7,77",19.0,"8,11",6.0,N,"4,58",,,0,0,0,1,3,
202107025,DIGG2039,AP,1,42,88,"7,31","6,67",11.0,68.0,71.0,"7,30",9.0,"7,80",4.0,N,"5,04",,,0,0,0,0,3,
202111761,DIGG2039,AP,1,72,80,"8,32","6,67",14.0,80.0,77.0,"8,12",14.0,"8,12",4.0,N,,,,0,0,0,0,6,
201812716,DIGG2039,AP,1,42,90,"7,44","6,67",29.0,68.0,67.0,"7,06",23.0,"7,68",9.0,N,"4,70","4,74",,0,1,0,1,3,
202104337,DIGG2039,AP,1,45,88,"7,47","6,67",20.0,75.0,74.0,"7,63",17.0,"8,10",5.0,N,"4,98",,,0,1,0,0,2,
202006763,DIGG2039,AP,1,61,80,"7,93","6,67",19.0,73.0,75.0,"7,70",19.0,"7,70",6.0,N,,,,0,0,0,0,4,
202103768,DIGG2039,AP,1,66,75,"7,93","6,67",18.0,77.0,79.0,"7,99",18.0,"7,99",6.0,N,,,,0,0,0,1,4,
202108528,DIGG2039,AP,1,78,81,"8,56","6,67",16.0,90.0,90.0,"9,09",16.0,"9,09",4.0,N,,,,0,1,1,0,4,
202111852,DIGG2039,AP,1,74,85,"8,56","6,67",14.0,88.0,86.0,"8,92",14.0,"8,92",4.0,N,,,,0,0,0,1,4,
202000717,DIGG2039,AP,1,32,70,"6,57","6,67",25.0,71.0,69.0,"7,28",22.0,"7,74",7.0,N,"3,20","5,29",,0,0,0,1,3,
202110664,DIGG2039,AP,1,61,76,"7,52","6,67",17.0,71.0,69.0,"7,29",16.0,"7,57",5.0,N,"2,93",,,0,0,0,0,4,
201803475,DIGG2039,AP,1,72,79,"8,28","6,67",37.0,64.0,61.0,"6,69",28.0,"7,42",11.0,N,"4,53","3,92",,0,0,0,1,3,
202006102,DIGG2039,AP,1,53,92,"8,07","6,67",28.0,73.0,67.0,"7,15",23.0,"8,08",9.0,N,"3,71","1,67",,0,0,0,1,4,
202112629,DIGG2039,AP,1,57,80,"7,76","6,67",16.0,76.0,73.0,"7,61",15.0,"7,84",5.0,N,"4,14",,,0,0,0,1,5,
202111035,DIGG2039,AP,1,76,78,"8,39","6,67",14.0,89.0,86.0,"8,90",14.0,"8,90",4.0,N,,,,0,0,0,1,4,
202108544,DIGG2039,AP,1,59,87,"7,96","6,67",14.0,78.0,79.0,"8,10",13.0,"8,27",4.0,N,"5,85",,,0,0,0,1,3,
202109740,DIGG2039,AP,1,65,81,"7,84","6,67",13.0,77.0,75.0,"7,93",13.0,"7,93",4.0,N,,,,0,0,0,1,5,
202112306,DIGG2039,AP,1,50,84,"9,06","6,67",17.0,78.0,76.0,"7,86",17.0,"7,86",5.0,N,,,,0,0,0,1,4,
202113114,DIGG2039,AP,1,65,79,"8,04","6,67",15.0,82.0,81.0,"8,48",15.0,"8,48",5.0,N,,,,0,0,0,0,6,
202009601,DIGG2039,AP,1,69,91,"8,60","6,67",18.0,81.0,78.0,"8,06",16.0,"8,67",6.0,N,"2,04","4,28",,0,0,0,0,4,
202111787,DIGG2039,AP,1,55,82,"7,79","6,67",15.0,80.0,75.0,"8,07",15.0,"8,07",4.0,N,,,,0,0,0,1,5,
202112173,DIGG2039,AP,1,69,89,"8,53","6,67",17.0,88.0,89.0,"8,96",17.0,"8,96",4.0,N,,,,0,0,0,1,5,
202005708,DIGG2039,AP,2,29,77,"6,17","6,67",25.0,74.0,75.0,"7,53",23.0,"7,93",7.0,N,"2,91",,,0,0,0,2,2,
202110003,DIGG2039,AP,1,51,83,"7,69","6,67",13.0,84.0,75.0,"8,23",13.0,"8,23",4.0,N,,,,0,1,1,0,2,
202111688,DIGG2039,AP,1,60,72,"7,62","6,67",14.0,90.0,89.0,"9,10",14.0,"9,10",4.0,N,,,,0,0,0,0,5,
202001236,DIGG2039,AP,1,63,82,"8,07","6,67",25.0,73.0,70.0,"7,25",21.0,"7,76",7.0,N,"4,56",,,0,0,0,1,3,
202004354,DIGG2039,AP,1,78,81,"8,56","6,67",28.0,83.0,76.0,"8,09",26.0,"8,37",8.0,N,"4,45",,,0,0,0,1,4,
202109443,DIGG2039,AP,1,59,74,"7,65","6,67",16.0,83.0,82.0,"8,51",16.0,"8,51",5.0,N,,,,0,0,0,1,5,
202111720,DIGG2039,AP,1,70,82,"8,32","6,67",15.0,78.0,75.0,"8,05",14.0,"8,49",4.0,N,,,,0,0,0,0,6,
202112199,DIGG2039,AP,1,56,87,"7,85","6,67",14.0,69.0,66.0,"7,09",11.0,"7,81",4.0,N,"4,44",,,0,0,0,1,3,
202104188,DIGG2039,AP,1,59,76,"7,72","6,67",18.0,73.0,68.0,"7,46",18.0,"7,46",5.0,N,,,,0,1,1,0,3,
202108387,DIGG2039,AP,1,70,82,"8,32","6,67",14.0,92.0,94.0,"9,39",14.0,"9,39",4.0,N,,,,0,0,0,1,4,
