"COD_ESTUDIANTE","ANIO","TERMINO","DENOMINADOR","NUMERADOR"
"202207791","2023","1S",39,307.41
"202207833","2023","1S",39,325.74
"202207866","2023","1S",39,338.88
"202207908","2023","1S",39,261.51
"202207940","2023","1S",39,291.06
"202208229","2023","1S",39,321.09
"202208740","2023","1S",39,315.18
"202208815","2023","1S",39,344.37
"202208849","2023","1S",39,288.30
"202208898","2023","1S",39,243.18
"202209177","2023","1S",39,371.31
"202210654","2023","1S",39,343.44
"202210787","2023","1S",39,321.33
"202210928","2023","1S",39,235.47
"202211058","2023","1S",39,331.02
"202211116","2023","1S",39,312.09
"202211124","2023","1S",39,349.74
"202211165","2023","1S",39,302.97
"202211231","2023","1S",39,237.72
"202211306","2023","1S",39,346.53
"202211454","2023","1S",39,342.15
"202211561","2023","1S",39,228.60
"202211579","2023","1S",39,329.34
"202211660","2023","1S",39,311.70
"202211892","2023","1S",39,327.03
"202211959","2023","1S",39,285.00
"202212155","2023","1S",39,289.41
"202212189","2023","1S",39,316.05
"202212221","2023","1S",39,338.76
"202212254","2023","1S",39,348.93
"202212262","2023","1S",39,305.28
"202212270","2023","1S",39,324.21
"202212312","2023","1S",39,301.11
"202212361","2023","1S",39,326.79
"202212379","2023","1S",39,337.59
"202212395","2023","1S",39,324.48
"202212411","2023","1S",39,346.44
"202212429","2023","1S",39,322.53
"202212437","2023","1S",39,336.51
"202212478","2023","1S",39,328.29
"202212486","2023","1S",39,336.06
"202212502","2023","1S",39,301.29
"202212536","2023","1S",39,313.32
"202212544","2023","1S",39,321.00
"202212551","2023","1S",39,356.82
"202212627","2023","1S",39,275.64
"202212635","2023","1S",39,317.49
"202212643","2023","1S",39,234.30
"202212726","2023","1S",39,279.33
"202213351","2023","1S",39,325.71
"202213377","2023","1S",39,252.24
"202213393","2023","1S",39,330.72
"202214011","2023","1S",39,284.79
"202215752","2023","1S",39,302.61
"202215760","2023","1S",39,311.40
"202215786","2023","1S",39,285.42
"202215893","2023","1S",39,265.44
"202215901","2023","1S",39,319.62
"202216107","2023","1S",39,215.16
"202216131","2023","1S",39,264.45
"200611283","2023","1S",42,287.70
"202207197","2023","1S",42,357.12
"202207239","2023","1S",42,334.44
"202207478","2023","1S",42,261.96
"202207643","2023","1S",42,295.77
"202207734","2023","1S",42,342.45
"202207809","2023","1S",42,303.42
"202207874","2023","1S",42,341.01
"202208112","2023","1S",42,214.74
"202208120","2023","1S",42,261.75
"202208138","2023","1S",42,335.31
"202208203","2023","1S",42,302.43
"202208278","2023","1S",42,294.09
"202208310","2023","1S",42,255.09
"202208369","2023","1S",42,235.17
"202208450","2023","1S",42,374.73
"202208468","2023","1S",42,367.41
"202208625","2023","1S",42,277.38
"202208666","2023","1S",42,314.01
"202208682","2023","1S",42,291.42
"202208690","2023","1S",42,245.91
"202208708","2023","1S",42,310.68
"202208757","2023","1S",42,297.63
"202208922","2023","1S",42,345.93
"202209078","2023","1S",42,342.90
"202209284","2023","1S",42,357.90
"202209433","2023","1S",42,256.98
"202209466","2023","1S",42,268.62
"202209516","2023","1S",42,287.82
"202209532","2023","1S",42,323.67
"202209581","2023","1S",42,324.60
"202209623","2023","1S",42,315.30
"202209631","2023","1S",42,342.57
"202209664","2023","1S",42,326.46
"202209672","2023","1S",42,341.43
"202209730","2023","1S",42,316.68
"202209748","2023","1S",42,350.22
"202209763","2023","1S",42,344.46
"202209771","2023","1S",42,346.14
"202209797","2023","1S",42,308.55
"202209813","2023","1S",42,308.07
"202209839","2023","1S",42,326.58
"202209896","2023","1S",42,361.50
"202209912","2023","1S",42,350.55
"202209938","2023","1S",42,364.86
"202209946","2023","1S",42,353.67
"202210001","2023","1S",42,340.44
"202210019","2023","1S",42,350.52
"202210092","2023","1S",42,347.82
"202210100","2023","1S",42,345.36
"202210266","2023","1S",42,327.72
"202210274","2023","1S",42,299.58
"202210449","2023","1S",42,318.60
"202210670","2023","1S",42,225.54
"202210852","2023","1S",42,321.57
"202210969","2023","1S",42,250.89
"202210985","2023","1S",42,257.97
"202211082","2023","1S",42,327.42
"202211256","2023","1S",42,300.60
"202211264","2023","1S",42,322.56
"202211520","2023","1S",42,294.36
"202211553","2023","1S",42,309.81
"202211595","2023","1S",42,338.19
"202211744","2023","1S",42,316.41
"202211900","2023","1S",42,256.71
"202211975","2023","1S",42,264.75
"202211983","2023","1S",42,328.32
"202212072","2023","1S",42,322.17
"202212601","2023","1S",42,260.01
"202212957","2023","1S",42,324.99
"202212965","2023","1S",42,353.49
"202213021","2023","1S",42,299.88
"202213328","2023","1S",42,282.81
"202213518","2023","1S",42,290.55
"202213591","2023","1S",42,251.91
"202213674","2023","1S",42,301.74
"202213849","2023","1S",42,272.79
"202213864","2023","1S",42,327.72
"202213872","2023","1S",42,321.87
"202213963","2023","1S",42,277.92
"202213989","2023","1S",42,305.04
"202213997","2023","1S",42,359.94
"202214151","2023","1S",42,178.17
"202214250","2023","1S",42,292.80
"202214276","2023","1S",42,308.43
"202214300","2023","1S",42,329.70
"202214334","2023","1S",42,287.97
"202214359","2023","1S",42,285.24
"202214615","2023","1S",42,318.12
"202214888","2023","1S",42,283.98
"202214987","2023","1S",42,240.45
"202215000","2023","1S",42,259.68
"202215083","2023","1S",42,286.68
"202215133","2023","1S",42,197.16
"202215257","2023","1S",42,258.06
"202215265","2023","1S",42,254.55
"202215398","2023","1S",42,303.03
"202215455","2023","1S",42,329.61
"202215539","2023","1S",42,233.79
"202215570","2023","1S",42,278.88
"202215604","2023","1S",42,315.15
"202215646","2023","1S",42,279.27
"202215653","2023","1S",42,214.86
"202215661","2023","1S",42,186.87
"202215844","2023","1S",42,189.42
"202216024","2023","1S",42,356.61
"202205407","2023","1S",45,307.62
"202207007","2023","1S",45,353.97
"202207346","2023","1S",45,291.06
"202207486","2023","1S",45,299.67
"202207684","2023","1S",45,285.51
"202207700","2023","1S",45,327.60
"202208161","2023","1S",45,326.40
"202208583","2023","1S",45,315.72
"202208609","2023","1S",45,310.86
"202208963","2023","1S",45,295.32
"202208997","2023","1S",45,349.02
"202209300","2023","1S",45,333.03
"202209417","2023","1S",45,289.74
"202209508","2023","1S",45,212.13
"202210332","2023","1S",45,290.85
"202210365","2023","1S",45,349.77
"202210563","2023","1S",45,348.15
"202210571","2023","1S",45,338.13
"202210597","2023","1S",45,398.88
"202210977","2023","1S",45,331.98
"202211090","2023","1S",45,415.80
"202211223","2023","1S",45,209.52
"202211462","2023","1S",45,329.13
"202211470","2023","1S",45,302.58
"202211488","2023","1S",45,374.49
"202211538","2023","1S",45,372.45
"202211694","2023","1S",45,352.29
"202211777","2023","1S",45,343.02
"202211884","2023","1S",45,364.68
"202211967","2023","1S",45,341.79
"202212064","2023","1S",45,341.67
"202212114","2023","1S",45,368.13
"202212288","2023","1S",45,376.23
"202212320","2023","1S",45,371.55
"202212650","2023","1S",45,336.36
"202212684","2023","1S",45,330.24
"202212692","2023","1S",45,303.09
"202212718","2023","1S",45,351.66
"202213286","2023","1S",45,191.25
"202213344","2023","1S",45,366.60
"202213575","2023","1S",45,281.73
